category,category_minor,authors,title,year,volume,issue,pages,url_abstract,url_extract,url_fulltext,url_fullpdf,url_abstract_is_duplicate,download_abstract,download_fullpdf
Biological Sciences,Evolution,"Fabio Cortesi, Zuzana Musilová, Sara M. Stieb, Nathan S. Hart, Ulrike E. Siebeck, Martin Malmstrøm, Ole K. Tørresen, Sissel Jentoft, Karen L. Cheney, N. Justin Marshall, Karen L. Carleton, Walter Salzburger",Ancestral duplications and highly dynamic opsin gene evolution in percomorph fishes,2015,112,5,1493-1498,http://www.pnas.org/content/112/5/1493.abstract,nan,http://www.pnas.org/content/112/5/1493.full,http://www.pnas.org/content/112/5/1493.full.pdf,,yes,
Biological Sciences,Genetics,"Tao Wang, Xiaowei Zhan, Chun-Hui Bu, Stephen Lyon, David Pratt, Sara Hildebrand, Jin Huk Choi, Zhao Zhang, Ming Zeng, Kuan-wen Wang, Emre Turer, Zhe Chen, Duanwu Zhang, Tao Yue, Ying Wang, Hexin Shi, Jianhui Wang, Lei Sun, Jeff SoRelle, William McAlpine, Noelle Hutchins, Xiaoming Zhan, Maggy Fina, Rochelle Gobert, Jiexia Quan, McKensie Kreutzer, Stephanie Arnett, Kimberly Hawkins, Ashley Leach, Christopher Tate, Chad Daniel, Carlos Reyna, Lauren Prince, Sheila Davis, Joel Purrington, Rick Bearden, Jennifer Weatherly, Danielle White, Jamie Russell, Qihua Sun, Miao Tang, Xiaohong Li, Lindsay Scott, Eva Marie Y. Moresco, Gerald M. McInerney, Gunilla B. Karlsson Hedestam, Yang Xie, Bruce Beutler, Manuela Lanzafame, Emmanuel Compe, Paola Fortugno, António Afonso-Barroso, Fiorenzo A. Peverali, Alan R. Lehmann, Giovanna Zambruno, Jean-Marc Egly, Miria Stefanini, Donata Orioli",Real-time resolution of point mutations that cause phenovariance in mice,2015,112,5,E440-E449,http://www.pnas.org/content/112/5/E440.abstract,nan,http://www.pnas.org/content/112/5/E440.full,http://www.pnas.org/content/112/5/E440.full.pdf,,yes,
Biological Sciences,Genetics,"Lavinia Arseni, Manuela Lanzafame, Emmanuel Compe, Paola Fortugno, António Afonso-Barroso, Fiorenzo A. Peverali, Alan R. Lehmann, Giovanna Zambruno, Jean-Marc Egly, Miria Stefanini, Donata Orioli",TFIIH-dependent,2015,112,5,1499-1504,http://www.pnas.org/content/112/5/1499.abstract,nan,http://www.pnas.org/content/112/5/1499.full,http://www.pnas.org/content/112/5/1499.full.pdf,,yes,
Biological Sciences,Immunology and Inflammation,"Rashmi Kumar, Martina P. Bach, Federica Mainoldi, Mikako Maruya, Satoshi Kishigami, Hassan Jumaa, Teruhiko Wakayama, Osami Kanagawa, Sidonia Fagarasan, Stefano Casola, Tatiana I. Novobrantseva, Maryaline Coffre, Susannah L. Hewitt, Kari Jensen, Jane A. Skok, Klaus Rajewsky, Sergei B. Koralov, Alexander Fish, Patrick H. N. Celie, Robbie P. Joosten, George M. C. Janssen, Ilana Berlin, Rieuwert Hoppes, Magda Stadnik, Lennert Janssen, Huib Ovaa, Peter A. van Veelen, Anastassis Perrakis, Jacques Neefjes, Greg M. Thurber, Rainer H. Kohler, Ralph Weissleder, Diane Mathis, Christophe Benoist, Yinnian Feng, Robert J. Mallis, Xiaolong Li, Derin B. Keskin, Rebecca E. Hussey, Sonia K. Brady, Jia-Huai Wang, Gerhard Wagner, Ellis L. Reinherz, Matthew J. Lang, Siyuan Liu, Sunjong Ji, Bo Li, Jami McLaughlin, Donghui Cheng, Owen N. Witte, Lili Yang, Tae Hoon Kim, Fiona Murray, Xiangli Li, Sara S. Choi, David H. Broide, Maripat Corr, Jongdae Lee, Nicholas J. G. Webster, Paul A. Insel, Eyal Raz, Fernando J. Rossello, Liang Yu, James A. Deane, Xiangliang Yuan, Die Wang, Aaron T. Irving, Maria Kaparakis-Liaskos, Michael P. Gantier, Hangjie Ying, Howard C. H. Yim, Elizabeth L. Hartland, Amanda J. Notini, Suzan de Boer, Stefan J. White, Ashley Mansell, Jun-Ping Liu, D. Neil Watkins, Steve Gerondakis, Bryan R. G. Williams, Dakang Xu, Nina Van Opdenbosch, Lieselotte Vande Walle, Jean-Claude Sirard, Thirumala-Devi Kanneganti, Mohamed Lamkanfi",Antibody repertoire diversification through VH gene replacement in mice cloned from an IgA plasma cell,2015,112,5,E450-E457,http://www.pnas.org/content/112/5/E450.abstract,nan,http://www.pnas.org/content/112/5/E450.full,http://www.pnas.org/content/112/5/E450.full.pdf,,yes,
Biological Sciences,Immunology and Inflammation,"Amy Sun, Tatiana I. Novobrantseva, Maryaline Coffre, Susannah L. Hewitt, Kari Jensen, Jane A. Skok, Klaus Rajewsky, Sergei B. Koralov",V,2015,112,5,E458-E466,http://www.pnas.org/content/112/5/E458.abstract,nan,http://www.pnas.org/content/112/5/E458.full,http://www.pnas.org/content/112/5/E458.full.pdf,,yes,
Biological Sciences,Immunology and Inflammation,"Malgorzata A. Garstka, Alexander Fish, Patrick H. N. Celie, Robbie P. Joosten, George M. C. Janssen, Ilana Berlin, Rieuwert Hoppes, Magda Stadnik, Lennert Janssen, Huib Ovaa, Peter A. van Veelen, Anastassis Perrakis, Jacques Neefjes",The first step of peptide selection in antigen presentation by MHC class I molecules,2015,112,5,1505-1510,http://www.pnas.org/content/112/5/1505.abstract,nan,http://www.pnas.org/content/112/5/1505.full,http://www.pnas.org/content/112/5/1505.full.pdf,,yes,
Biological Sciences,Immunology and Inflammation,"Angela M. Magnuson, Greg M. Thurber, Rainer H. Kohler, Ralph Weissleder, Diane Mathis, Christophe Benoist",Population dynamics of islet-infiltrating cells in autoimmune diabetes,2015,112,5,1511-1516,http://www.pnas.org/content/112/5/1511.abstract,nan,http://www.pnas.org/content/112/5/1511.full,http://www.pnas.org/content/112/5/1511.full.pdf,,yes,
Biological Sciences,Immunology and Inflammation,"Dibyendu Kumar Das, Yinnian Feng, Robert J. Mallis, Xiaolong Li, Derin B. Keskin, Rebecca E. Hussey, Sonia K. Brady, Jia-Huai Wang, Gerhard Wagner, Ellis L. Reinherz, Matthew J. Lang",Force-dependent transition in the T-cell receptor β-subunit allosterically regulates peptide discrimination and pMHC bond lifetime,2015,112,5,1517-1522,http://www.pnas.org/content/112/5/1517.abstract,nan,http://www.pnas.org/content/112/5/1517.full,http://www.pnas.org/content/112/5/1517.full.pdf,,yes,
Biological Sciences,Immunology and Inflammation,"Drake J. Smith, Siyuan Liu, Sunjong Ji, Bo Li, Jami McLaughlin, Donghui Cheng, Owen N. Witte, Lili Yang",Genetic engineering of hematopoietic stem cells to generate invariant natural killer T cells,2015,112,5,1523-1528,http://www.pnas.org/content/112/5/1523.abstract,nan,http://www.pnas.org/content/112/5/1523.full,http://www.pnas.org/content/112/5/1523.full.pdf,,yes,
Biological Sciences,Immunology and Inflammation,"Jihyung Lee, Tae Hoon Kim, Fiona Murray, Xiangli Li, Sara S. Choi, David H. Broide, Maripat Corr, Jongdae Lee, Nicholas J. G. Webster, Paul A. Insel, Eyal Raz",Cyclic AMP concentrations in dendritic cells induce and regulate Th2 immunity and allergic asthma,2015,112,5,1529-1534,http://www.pnas.org/content/112/5/1529.abstract,nan,http://www.pnas.org/content/112/5/1529.full,http://www.pnas.org/content/112/5/1529.full.pdf,,yes,
Biological Sciences,Immunology and Inflammation,"Anthony J. Sadler, Fernando J. Rossello, Liang Yu, James A. Deane, Xiangliang Yuan, Die Wang, Aaron T. Irving, Maria Kaparakis-Liaskos, Michael P. Gantier, Hangjie Ying, Howard C. H. Yim, Elizabeth L. Hartland, Amanda J. Notini, Suzan de Boer, Stefan J. White, Ashley Mansell, Jun-Ping Liu, D. Neil Watkins, Steve Gerondakis, Bryan R. G. Williams, Dakang Xu",BTB-ZF transcriptional regulator PLZF modifies chromatin to restrain inflammatory signaling programs,2015,112,5,1535-1540,http://www.pnas.org/content/112/5/1535.abstract,nan,http://www.pnas.org/content/112/5/1535.full,http://www.pnas.org/content/112/5/1535.full.pdf,,yes,
Biological Sciences,Immunology and Inflammation,"Magdalena Matusiak, Nina Van Opdenbosch, Lieselotte Vande Walle, Jean-Claude Sirard, Thirumala-Devi Kanneganti, Mohamed Lamkanfi",Flagellin-induced NLRC4 phosphorylation primes the inflammasome for activation by NAIP5,2015,112,5,1541-1546,http://www.pnas.org/content/112/5/1541.abstract,nan,http://www.pnas.org/content/112/5/1541.full,http://www.pnas.org/content/112/5/1541.full.pdf,,yes,
Biological Sciences,Medical Sciences,"Maria A. Riolo, Pejman Rohani",Combating pertussis resurgence: One booster vaccination schedule does not fit all,2015,112,5,E472-E477,http://www.pnas.org/content/112/5/E472.abstract,nan,http://www.pnas.org/content/112/5/E472.full,http://www.pnas.org/content/112/5/E472.full.pdf,,yes,
Biological Sciences,Medical Sciences,"Xiaolin Tu, Jesus Delgado-Calle, Keith W. Condon, Marta Maycas, Huajia Zhang, Nadia Carlesso, Makoto M. Taketo, David B. Burr, Lilian I. Plotkin, Teresita Bellido",Osteocytes mediate the anabolic actions of canonical Wnt/β-catenin signaling in bone,2015,112,5,E478-E486,http://www.pnas.org/content/112/5/E478.abstract,nan,http://www.pnas.org/content/112/5/E478.full,http://www.pnas.org/content/112/5/E478.full.pdf,,yes,
Biological Sciences,Medical Sciences,"Rebecca S. Heist, Dan G. Duda, Dushyant V. Sahani, Marek Ancukiewicz, Panos Fidias, Lecia V. Sequist, Jennifer S. Temel, Alice T. Shaw, Nathan A. Pennell, Joel W. Neal, Leena Gandhi, Thomas J. Lynch, Jeffrey A. Engelman, Rakesh K. Jain",Improved tumor vascularization after anti-VEGF therapy with carboplatin and nab-paclitaxel associates with survival in lung cancer,2015,112,5,1547-1552,http://www.pnas.org/content/112/5/1547.abstract,nan,http://www.pnas.org/content/112/5/1547.full,http://www.pnas.org/content/112/5/1547.full.pdf,,yes,
Biological Sciences,Medical Sciences,"Takaharu Hayashi, Yoshihiro Asano, Yasunori Shintani, Hiroshi Aoyama, Hidetaka Kioka, Osamu Tsukamoto, Masahide Hikita, Kyoko Shinzawa-Itoh, Kazuaki Takafuji, Shuichiro Higo, Hisakazu Kato, Satoru Yamazaki, Ken Matsuoka, Atsushi Nakano, Hiroshi Asanuma, Masanori Asakura, Tetsuo Minamino, Yu-ichi Goto, Takashi Ogura, Masafumi Kitakaze, Issei Komuro, Yasushi Sakata, Tomitake Tsukihara, Shinya Yoshikawa, Seiji Takashima",is a positive regulator of cytochrome,2015,112,5,1553-1558,http://www.pnas.org/content/112/5/1553.abstract,nan,http://www.pnas.org/content/112/5/1553.full,http://www.pnas.org/content/112/5/1553.full.pdf,,yes,
Biological Sciences,Medical Sciences,"Byung-Ju Kim, Yun-Min Choi, So-Young Rah, Dae-Ryoung Park, Seon-Ah Park, Yun-Jo Chung, Seung-Moon Park, Jong Kwan Park, Kyu Yun Jang, Uh-Hyun Kim",Seminal CD38 is a pivotal regulator for fetomaternal tolerance,2015,112,5,1559-1564,http://www.pnas.org/content/112/5/1559.abstract,nan,http://www.pnas.org/content/112/5/1559.full,http://www.pnas.org/content/112/5/1559.full.pdf,,yes,
Biological Sciences,Medical Sciences,"Richard B. Thompson, Valentina Reffatto, Jacob G. Bundy, Elod Kortvely, Jane M. Flinn, Antonio Lanzirotti, Emrys A. Jones, David S. McPhail, Sarah Fearn, Karsten Boldt, Marius Ueffing, Savanjeet Guy Singh Ratu, Laurenz Pauleikhoff, Alan C. Bird, Imre Lengyel",Identification of hydroxyapatite spherules provides new insight into subretinal pigment epithelial deposit formation in the aging eye,2015,112,5,1565-1570,http://www.pnas.org/content/112/5/1565.abstract,nan,http://www.pnas.org/content/112/5/1565.full,http://www.pnas.org/content/112/5/1565.full.pdf,,yes,
Biological Sciences,Medical Sciences,"Marianne S. Poruchynsky, Edina Komlodi-Pasztor, Shana Trostel, Julia Wilkerson, Marie Regairaz, Yves Pommier, Xu Zhang, Tapan Kumar Maity, Robert Robey, Mauricio Burotto, Dan Sackett, Udayan Guha, Antonio Tito Fojo",Microtubule-targeting agents augment the toxicity of DNA-damaging agents by disrupting intracellular trafficking of DNA repair proteins,2015,112,5,1571-1576,http://www.pnas.org/content/112/5/1571.abstract,nan,http://www.pnas.org/content/112/5/1571.full,http://www.pnas.org/content/112/5/1571.full.pdf,,yes,
Biological Sciences,Microbiology,"Guillaume Cornelis, Cécile Vernochet, Quentin Carradec, Sylvie Souquere, Baptiste Mulot, François Catzeflis, Maria A. Nilsson, Brandon R. Menzies, Marilyn B. Renfree, Gérard Pierron, Ulrich Zeller, Odile Heidmann, Anne Dupressoir, Thierry Heidmann, Lindsey S. Garver, Alvaro Molina-Cruz, Gaspar E. Canepa, Carolina Barillas-Mury, Ronny Hannß, David J. Morales, Anja Basters, Susana Guerra, Tobias Goldmann, Annika Hausmann, Marco Prinz, Ronald Naumann, Andrew Pekosz, Olaf Utermöhlen, Deborah J. Lenschow, Klaus-Peter Knobeloch",Retroviral envelope gene captures and,2015,112,5,E487-E496,http://www.pnas.org/content/112/5/E487.abstract,nan,http://www.pnas.org/content/112/5/E487.full,http://www.pnas.org/content/112/5/E487.full.pdf,,yes,
Biological Sciences,Microbiology,"Urvashi N. Ramphul, Lindsey S. Garver, Alvaro Molina-Cruz, Gaspar E. Canepa, Carolina Barillas-Mury",evades mosquito immunity by disrupting JNK-mediated apoptosis of invaded midgut cells,2015,112,5,1273-1280,http://www.pnas.org/content/112/5/1273.abstract,nan,http://www.pnas.org/content/112/5/1273.full,http://www.pnas.org/content/112/5/1273.full.pdf,,yes,
Biological Sciences,Microbiology,"Lars Ketscher, Ronny Hannß, David J. Morales, Anja Basters, Susana Guerra, Tobias Goldmann, Annika Hausmann, Marco Prinz, Ronald Naumann, Andrew Pekosz, Olaf Utermöhlen, Deborah J. Lenschow, Klaus-Peter Knobeloch",Selective inactivation of USP18 isopeptidase activity in vivo enhances ISG15 conjugation and viral resistance,2015,112,5,1577-1582,http://www.pnas.org/content/112/5/1577.abstract,nan,http://www.pnas.org/content/112/5/1577.full,http://www.pnas.org/content/112/5/1577.full.pdf,,yes,
Biological Sciences,Neuroscience,"Elisa Duregotti, Samuele Negro, Michele Scorzeto, Irene Zornetta, Bryan C. Dickinson, Christopher J. Chang, Cesare Montecucco, Michela Rigoni, Elisavet Moschopoulou, James Douglas Saddy, Christoph Hofstetter, Chiara Cristinzio, Arnaud Saj, Margitta Seeck, Patrik Vuilleumier, Didier Grandjean, Wei Xiong, Bo Zhao, Ulrich Müller, Robert Fettiplace, Quentin J. M. Huys, Rebecca Boehme, Ralph Buchert, Hans-Jochen Heinze, Anthony A. Grace, Raymond J. Dolan, Andreas Heinz, Florian Schlagenhauf",Mitochondrial alarmins released by degenerating motor axon terminals activate perisynaptic Schwann cells,2015,112,5,E497-E505,http://www.pnas.org/content/112/5/E497.abstract,nan,http://www.pnas.org/content/112/5/E497.full,http://www.pnas.org/content/112/5/E497.full.pdf,,yes,
Biological Sciences,Neuroscience,"Maryline Beurg, Wei Xiong, Bo Zhao, Ulrich Müller, Robert Fettiplace",Subunit determination of the conductance of hair-cell mechanotransducer channels,2015,112,5,1589-1594,http://www.pnas.org/content/112/5/1589.abstract,nan,http://www.pnas.org/content/112/5/1589.full,http://www.pnas.org/content/112/5/1589.full.pdf,,yes,
Biological Sciences,Neuroscience,"Lorenz Deserno, Quentin J. M. Huys, Rebecca Boehme, Ralph Buchert, Hans-Jochen Heinze, Anthony A. Grace, Raymond J. Dolan, Andreas Heinz, Florian Schlagenhauf",Ventral striatal dopamine reflects behavioral and neural signatures of model-based control during sequential decision making,2015,112,5,1595-1600,http://www.pnas.org/content/112/5/1595.abstract,nan,http://www.pnas.org/content/112/5/1595.full,http://www.pnas.org/content/112/5/1595.full.pdf,,yes,
Biological Sciences,Pharmacology,"Marjorie Damian, Sophie Mary, Mathieu Maingot, Céline M'Kadmi, Didier Gagne, Jean-Philippe Leyris, Séverine Denoyelle, Gérald Gaibelet, Laurent Gavara, Mauricio Garcia de Souza Costa, David Perahia, Eric Trinquet, Bernard Mouillac, Ségolène Galandrin, Céline Galès, Jean-Alain Fehrentz, Nicolas Floquet, Jean Martinez, Jacky Marie, Jean-Louis Banères",Ghrelin receptor conformational dynamics regulate the transition from a preassembled to an active receptor:Gq complex,2015,112,5,1601-1606,http://www.pnas.org/content/112/5/1601.abstract,nan,http://www.pnas.org/content/112/5/1601.full,http://www.pnas.org/content/112/5/1601.full.pdf,,yes,
Biological Sciences,Physiology,"Willem J. Laursen, Marco Mastrotto, Dominik Pesta, Owen H. Funk, Jena B. Goodman, Dana K. Merriman, Nicholas Ingolia, Gerald I. Shulman, Sviatoslav N. Bagriantsev, Elena O. Gracheva",Neuronal UCP1 expression suggests a mechanism for local thermogenesis during hibernation,2015,112,5,1607-1612,http://www.pnas.org/content/112/5/1607.abstract,nan,http://www.pnas.org/content/112/5/1607.full,http://www.pnas.org/content/112/5/1607.full.pdf,,yes,
Biological Sciences,Plant Biology,"Xin Hou, Aigen Fu, Veder J. Garcia, Bob B. Buchanan, Sheng Luan",PSB27: A thylakoid protein enabling,2015,112,5,1613-1618,http://www.pnas.org/content/112/5/1613.abstract,nan,http://www.pnas.org/content/112/5/1613.full,http://www.pnas.org/content/112/5/1613.full.pdf,,yes,
Biological Sciences,Psychological and Cognitive Sciences,"Sabine Seehagen, Carolin Konrad, Jane S. Herbert, Silvia Schneider",Timely sleep facilitates declarative memory consolidation in infants,2015,112,5,1625-1629,http://www.pnas.org/content/112/5/1625.abstract,nan,http://www.pnas.org/content/112/5/1625.full,http://www.pnas.org/content/112/5/1625.full.pdf,,yes,
Biological Sciences,Systems Biology,"Renan Escalante-Chong, Yonatan Savir, Sean M. Carroll, John B. Ingraham, Jue Wang, Christopher J. Marx, Michael Springer",Galactose metabolic genes in yeast respond to a ratio of galactose and glucose,2015,112,5,1636-1641,http://www.pnas.org/content/112/5/1636.abstract,nan,http://www.pnas.org/content/112/5/1636.full,http://www.pnas.org/content/112/5/1636.full.pdf,,yes,
This Week in PNAS,nan,nan,In This Issue,2015,112,6,1643-1644,http://www.pnas.org/content/112/6/1643.abstract,nan,http://www.pnas.org/content/112/6/1643.full,http://www.pnas.org/content/112/6/1643.full.pdf,,yes,
Letters (Online Only),nan,"Brian C. O’Neill, Leiwen Jiang, Patrick Gerland",Plausible reductions in future population growth and implications for the environment,2015,112,6,E506,http://www.pnas.org/content/112/6/E506.abstract,nan,http://www.pnas.org/content/112/6/E506.full,http://www.pnas.org/content/112/6/E506.full.pdf,,yes,
Letters (Online Only),nan,Jane N. O’Sullivan,Population stabilization potential and its benefits underestimated,2015,112,6,E507,http://www.pnas.org/content/112/6/E507.abstract,nan,http://www.pnas.org/content/112/6/E507.full,http://www.pnas.org/content/112/6/E507.full.pdf,,yes,
Letters (Online Only),nan,"Corey J. A. Bradshaw, Barry W. Brook","Reply to O’Neill et al. and O’Sullivan: Fertility reduction will help, but only in the long term",2015,112,6,E508-E509,http://www.pnas.org/content/112/6/E508.abstract,nan,http://www.pnas.org/content/112/6/E508.full,http://www.pnas.org/content/112/6/E508.full.pdf,,yes,
Opinion,nan,"Jeffrey T. Leek, Roger D. Peng",Opinion: Reproducible research can still be wrong: Adopting a prevention approach,2015,112,6,1645-1646,http://www.pnas.org/content/112/6/1645.abstract,nan,http://www.pnas.org/content/112/6/1645.full,http://www.pnas.org/content/112/6/1645.full.pdf,,yes,
News Feature,nan,Danielle Venton,"News Feature: Many species, one health",2015,112,6,1647-1649,http://www.pnas.org/content/112/6/1647.abstract,nan,http://www.pnas.org/content/112/6/1647.full,http://www.pnas.org/content/112/6/1647.full.pdf,,yes,
Retrospective,nan,"David M. Kranz, Yuri Sykulev",Herman N. Eisen: Mentor to many,2015,112,6,1650-1651,http://www.pnas.org/content/112/6/1650.abstract,nan,http://www.pnas.org/content/112/6/1650.full,http://www.pnas.org/content/112/6/1650.full.pdf,,yes,
Profile,nan,Jennifer Viegas,Profile of Brian Charlesworth,2015,112,6,1652-1653,http://www.pnas.org/content/112/6/1652.abstract,nan,http://www.pnas.org/content/112/6/1652.full,http://www.pnas.org/content/112/6/1652.full.pdf,,yes,
Commentaries,nan,Thomas Dietz,"Altruism, self-interest, and energy consumption",2015,112,6,1654-1655,http://www.pnas.org/content/112/6/1654.abstract,nan,http://www.pnas.org/content/112/6/1654.full,http://www.pnas.org/content/112/6/1654.full.pdf,,yes,
Commentaries,nan,Ryan F. Hechinger,Parasites help find universal ecological rules,2015,112,6,1656-1657,http://www.pnas.org/content/112/6/1656.abstract,nan,http://www.pnas.org/content/112/6/1656.full,http://www.pnas.org/content/112/6/1656.full.pdf,,yes,
Commentaries,nan,Julia Fischer,Birds tune in to sequential information when categorizing their songs,2015,112,6,1658-1659,http://www.pnas.org/content/112/6/1658.abstract,nan,http://www.pnas.org/content/112/6/1658.full,http://www.pnas.org/content/112/6/1658.full.pdf,,yes,
PNAS Plus Significance Statements,nan,nan,PNAS Plus Significance Statements,2015,112,6,1660-1661,http://www.pnas.org/content/112/6/1660.abstract,nan,http://www.pnas.org/content/112/6/1660.full,http://www.pnas.org/content/112/6/1660.full.pdf,,yes,
Physical Sciences,Applied Physical Sciences,"Jinguang Cheng, K. E. Kweon, S. A. Larregola, Yang Ding, Y. Shirako, L. G. Marshall, Z.-Y. Li, X. Li, António M. dos Santos, M. R. Suchomel, K. Matsubayashi, Y. Uwatoko, G. S. Hwang, John B. Goodenough, J.-S. Zhou, Uroš Tkalec, Igor Muševič, Slobodan Žumer",Charge disproportionation and the pressure-induced insulator–metal transition in cubic perovskite PbCrO,2015,112,6,1670-1674,http://www.pnas.org/content/112/6/1670.abstract,nan,http://www.pnas.org/content/112/6/1670.full,http://www.pnas.org/content/112/6/1670.full.pdf,,yes,
Physical Sciences,Applied Physical Sciences,"Simon Čopar, Uroš Tkalec, Igor Muševič, Slobodan Žumer",Knot theory realizations in nematic colloids,2015,112,6,1675-1680,http://www.pnas.org/content/112/6/1675.abstract,nan,http://www.pnas.org/content/112/6/1675.full,http://www.pnas.org/content/112/6/1675.full.pdf,,yes,
Physical Sciences,Chemistry,"Varnavas D. Mouchlis, Denis Bucher, J. Andrew McCammon, Edward A. Dennis, Dalvin D. Méndez-Hernández, Nicholas S. McCool, Paul Liddell, Yuichi Terazono, Ian Pahk, John J. Tomlin, Nolan V. Oster, Thomas A. Moore, Ana L. Moore, Devens Gust, Thomas E. Mallouk, Sumit Chakraborty, Mark D. Doherty, Oltea Siclovan, William D. Jones, Grigorii L. Soloveichik, Rachel D. Cohen, Austin E. Smith, Emilio Guzman-Cisneros, Gary J. Pielak",Membranes serve as allosteric activators of phospholipase A,2015,112,6,E516-E525,http://www.pnas.org/content/112/6/E516.abstract,nan,http://www.pnas.org/content/112/6/E516.full,http://www.pnas.org/content/112/6/E516.full.pdf,,yes,
Physical Sciences,Chemistry,"John R. Swierk, Dalvin D. Méndez-Hernández, Nicholas S. McCool, Paul Liddell, Yuichi Terazono, Ian Pahk, John J. Tomlin, Nolan V. Oster, Thomas A. Moore, Ana L. Moore, Devens Gust, Thomas E. Mallouk",Metal-free organic sensitizers for use in water-splitting dye-sensitized photoelectrochemical cells,2015,112,6,1681-1686,http://www.pnas.org/content/112/6/1681.abstract,nan,http://www.pnas.org/content/112/6/1681.full,http://www.pnas.org/content/112/6/1681.full.pdf,,yes,
Physical Sciences,Chemistry,"Peter J. Bonitatibus, Sumit Chakraborty, Mark D. Doherty, Oltea Siclovan, William D. Jones, Grigorii L. Soloveichik",Reversible catalytic dehydrogenation of alcohols for energy storage,2015,112,6,1687-1692,http://www.pnas.org/content/112/6/1687.abstract,nan,http://www.pnas.org/content/112/6/1687.full,http://www.pnas.org/content/112/6/1687.full.pdf,,yes,
Physical Sciences,Chemistry,"William B. Monteith, Rachel D. Cohen, Austin E. Smith, Emilio Guzman-Cisneros, Gary J. Pielak",Quinary structure modulates protein stability in cells,2015,112,6,1739-1742,http://www.pnas.org/content/112/6/1739.abstract,nan,http://www.pnas.org/content/112/6/1739.full,http://www.pnas.org/content/112/6/1739.full.pdf,,yes,
Physical Sciences,"Earth, Atmospheric, and Planetary Sciences","Tripti Bhattacharya, Roger Byrne, Harald Böhnel, Kurt Wogau, Ulrike Kienel, B. Lynn Ingram, Susan Zimmerman, Vincent Busigny, Mickaël Durand-Dubief, Mickaël Tharaud, Georges Ona-Nguema, Alexandre Gélabert, Edouard Alphandéry, Nicolas Menguy, Marc F. Benedetti, Imène Chebbi, François Guyot","Cultural implications of late Holocene climate change in the Cuenca Oriental, Mexico",2015,112,6,1693-1698,http://www.pnas.org/content/112/6/1693.abstract,nan,http://www.pnas.org/content/112/6/1693.full,http://www.pnas.org/content/112/6/1693.full.pdf,,yes,
Physical Sciences,"Earth, Atmospheric, and Planetary Sciences","Matthieu Amor, Vincent Busigny, Mickaël Durand-Dubief, Mickaël Tharaud, Georges Ona-Nguema, Alexandre Gélabert, Edouard Alphandéry, Nicolas Menguy, Marc F. Benedetti, Imène Chebbi, François Guyot",Chemical signature of magnetotactic bacteria,2015,112,6,1699-1703,http://www.pnas.org/content/112/6/1699.abstract,nan,http://www.pnas.org/content/112/6/1699.full,http://www.pnas.org/content/112/6/1699.full.pdf,,yes,
Physical Sciences,Engineering,"Michael S. Eggleston, Kevin Messer, Liming Zhang, Eli Yablonovitch, Ming C. Wu, Laura E. Via, Walid S. Kamoun, Chong Liu, Wei Chen, Giorgio Seano, Danielle M. Weiner, Daniel Schimel, Kathleen England, John D. Martin, Xing Gao, Lei Xu, Clifton E. Barry, Rakesh K. Jain",Optical antenna enhanced spontaneous emission,2015,112,6,1704-1709,http://www.pnas.org/content/112/6/1704.abstract,nan,http://www.pnas.org/content/112/6/1704.full,http://www.pnas.org/content/112/6/1704.full.pdf,,yes,
Physical Sciences,Engineering,"Meenal Datta, Laura E. Via, Walid S. Kamoun, Chong Liu, Wei Chen, Giorgio Seano, Danielle M. Weiner, Daniel Schimel, Kathleen England, John D. Martin, Xing Gao, Lei Xu, Clifton E. Barry, Rakesh K. Jain",Anti-vascular endothelial growth factor treatment normalizes tuberculosis granuloma vasculature and improves small molecule delivery,2015,112,6,1827-1832,http://www.pnas.org/content/112/6/1827.abstract,nan,http://www.pnas.org/content/112/6/1827.full,http://www.pnas.org/content/112/6/1827.full.pdf,,yes,
Physical Sciences,Environmental Sciences,"C. Brock Woodson, Steven Y. Litvin",Ocean fronts drive marine fishery production and biogeochemical cycling,2015,112,6,1710-1715,http://www.pnas.org/content/112/6/1710.abstract,nan,http://www.pnas.org/content/112/6/1710.full,http://www.pnas.org/content/112/6/1710.full.pdf,,yes,
Physical Sciences,Physics,"Alexey Eremin, Pemika Hirankittiwong, Nattaporn Chattham, Hajnalka Nádasi, Ralf Stannarius, Jumras Limtrakul, Osamu Haba, Koichiro Yonetake, Hideo Takezoe",Optically driven translational and rotational motions of microrod particles in a nematic liquid crystal,2015,112,6,1716-1720,http://www.pnas.org/content/112/6/1716.abstract,nan,http://www.pnas.org/content/112/6/1716.full,http://www.pnas.org/content/112/6/1716.full.pdf,,yes,
Social Sciences,Anthropology,"Jesper L. Boldsen, George R. Milner, Svenja Weise",Cranial vault trauma and selective mortality in medieval to early modern Denmark,2015,112,6,1721-1726,http://www.pnas.org/content/112/6/1721.abstract,nan,http://www.pnas.org/content/112/6/1721.full,http://www.pnas.org/content/112/6/1721.full.pdf,,yes,
Social Sciences,Psychological and Cognitive Sciences,"Moshe Hoffman, Erez Yoeli, Martin A. Nowak",Cooperate without looking: Why we care what people think and not just what they do,2015,112,6,1727-1732,http://www.pnas.org/content/112/6/1727.abstract,nan,http://www.pnas.org/content/112/6/1727.full,http://www.pnas.org/content/112/6/1727.full.pdf,,yes,
