category,category_minor,authors,title,year,volume,issue,pages,url_abstract,url_extract,url_fulltext,url_fullpdf,url_abstract_is_duplicate,download_abstract,download_fullpdf
Biological Sciences,Medical Sciences,"Lin-ting Hsia, Neil Ashley, Djamila Ouaret, Lai Mun Wang, Jennifer Wilding, Walter F. Bodmer",Myofibroblasts are distinguished from activated skin fibroblasts by the expression of AOC3 and other associated markers,2016,113,15,E2162-E2171,http://www.pnas.org/content/113/15/E2162.abstract,nan,http://www.pnas.org/content/113/15/E2162.full,http://www.pnas.org/content/113/15/E2162.full.pdf,,yes,
Biological Sciences,Medical Sciences,"Uthpala Seneviratne, Alexi Nott, Vadiraja B. Bhat, Kodihalli C. Ravindra, John S. Wishnok, Li-Huei Tsai, Steven R. Tannenbaum",#NAME?,2016,113,15,4152-4157,http://www.pnas.org/content/113/15/4152.abstract,nan,http://www.pnas.org/content/113/15/4152.full,http://www.pnas.org/content/113/15/4152.full.pdf,,yes,
Biological Sciences,Medical Sciences,"Yin Zhang, Yunlong Yang, Kayoko Hosaka, Guichun Huang, Jingwu Zang, Fang Chen, Yun Zhang, Nilesh J. Samani, Yihai Cao",Endocrine vasculatures are preferable targets of an antitumor ineffective low dose of anti-VEGF therapy,2016,113,15,4158-4163,http://www.pnas.org/content/113/15/4158.abstract,nan,http://www.pnas.org/content/113/15/4158.full,http://www.pnas.org/content/113/15/4158.full.pdf,,yes,
Biological Sciences,Medical Sciences,"Hong-Jun Li, Jin-Zhi Du, Xiao-Jiao Du, Cong-Fei Xu, Chun-Yang Sun, Hong-Xia Wang, Zhi-Ting Cao, Xian-Zhu Yang, Yan-Hua Zhu, Shuming Nie, Jun Wang",Stimuli-responsive clustered nanoparticles for improved tumor penetration and therapeutic efficacy,2016,113,15,4164-4169,http://www.pnas.org/content/113/15/4164.abstract,nan,http://www.pnas.org/content/113/15/4164.full,http://www.pnas.org/content/113/15/4164.full.pdf,,yes,
Biological Sciences,Microbiology,"Aleidy Silva, Bai-Yu Lee, Daniel L. Clemens, Theodore Kee, Xianting Ding, Chih-Ming Ho, Marcus A. Horwitz, Alistair M. Senior, Francesca Di Giallonardo, Edward C. Holmes, Daven Vasishtan, Anna Hernández Durán, Benjamin Vollmer, Paul White, Arun Prasad Pandurangan, C. Alistair Siebert, Maya Topf, Kay Grünewald, Teodorus T. Susanto, Yue Wan, Swaine L. Chen",Output-driven feedback system control platform optimizes combinatorial therapy of tuberculosis using a macrophage cell culture model,2016,113,15,E2172-E2179,http://www.pnas.org/content/113/15/E2172.abstract,nan,http://www.pnas.org/content/113/15/E2172.full,http://www.pnas.org/content/113/15/E2172.full.pdf,,yes,
Biological Sciences,Microbiology,"Jemma L. Geoghegan, Alistair M. Senior, Francesca Di Giallonardo, Edward C. Holmes",Virological factors that increase the transmissibility of emerging human viruses,2016,113,15,4170-4175,http://www.pnas.org/content/113/15/4170.abstract,nan,http://www.pnas.org/content/113/15/4170.full,http://www.pnas.org/content/113/15/4170.full.pdf,,yes,
Biological Sciences,Microbiology,"Tzviya Zeev-Ben-Mordehai, Daven Vasishtan, Anna Hernández Durán, Benjamin Vollmer, Paul White, Arun Prasad Pandurangan, C. Alistair Siebert, Maya Topf, Kay Grünewald",Two distinct trimeric conformations of natively membrane-anchored full-length herpes simplex virus 1 glycoprotein B,2016,113,15,4176-4181,http://www.pnas.org/content/113/15/4176.abstract,nan,http://www.pnas.org/content/113/15/4176.full,http://www.pnas.org/content/113/15/4176.full.pdf,,yes,
Biological Sciences,Microbiology,"Huibin Zhang, Teodorus T. Susanto, Yue Wan, Swaine L. Chen",Comprehensive mutagenesis of the,2016,113,15,4182-4187,http://www.pnas.org/content/113/15/4182.abstract,nan,http://www.pnas.org/content/113/15/4182.full,http://www.pnas.org/content/113/15/4182.full.pdf,,yes,
Biological Sciences,Neuroscience,"Paul D. Dodson, Jakob K. Dreyer, Katie A. Jennings, Emilie C. J. Syed, Richard Wade-Martins, Stephanie J. Cragg, J. Paul Bolam, Peter J. Magill, Leah J. Middleton, Adriana D. Pellegrini, Paige B. Martin, Emily L. Spaulding, Olivia Lopes, Elizabeth A. Brochu, Erin V. Carter, Ashley Waldron, Sandra Rieger, Vincent Hayward, Yon Visell, Perrine Royal, Yannick Comoglio, Brigitte Wdziekonski, Sébastien Schaub, Daniel M. Clemens, Ehud Y. Isacoff, Guillaume Sandoz, Ismail Ben Soussia, Eun-Jin Kim, Frédéric Brau, Dawon Kang, Florian Lesage, Delphine Bichet, Toshihisa Ohtsuka, Kazuto Kobayashi, Masahiko Watanabe",Representation of spontaneous movement by dopaminergic neurons is cell-type selective and disrupted in parkinsonism,2016,113,15,E2180-E2188,http://www.pnas.org/content/113/15/E2180.abstract,nan,http://www.pnas.org/content/113/15/E2180.full,http://www.pnas.org/content/113/15/E2180.full.pdf,,yes,
Biological Sciences,Neuroscience,"Thomas S. Lisse, Leah J. Middleton, Adriana D. Pellegrini, Paige B. Martin, Emily L. Spaulding, Olivia Lopes, Elizabeth A. Brochu, Erin V. Carter, Ashley Waldron, Sandra Rieger",Paclitaxel-induced epithelial damage and ectopic MMP-13 expression promotes neurotoxicity in zebrafish,2016,113,15,E2189-E2198,http://www.pnas.org/content/113/15/E2189.abstract,nan,http://www.pnas.org/content/113/15/E2189.full,http://www.pnas.org/content/113/15/E2189.full.pdf,,yes,
Biological Sciences,Neuroscience,"Joshua Levitz, Perrine Royal, Yannick Comoglio, Brigitte Wdziekonski, Sébastien Schaub, Daniel M. Clemens, Ehud Y. Isacoff, Guillaume Sandoz",Heterodimerization within the TREK channel subfamily produces a diverse family of highly regulated potassium channels,2016,113,15,4194-4199,http://www.pnas.org/content/113/15/4194.abstract,nan,http://www.pnas.org/content/113/15/4194.full,http://www.pnas.org/content/113/15/4194.full.pdf,,yes,
Biological Sciences,Neuroscience,"Sandy Blin, Ismail Ben Soussia, Eun-Jin Kim, Frédéric Brau, Dawon Kang, Florian Lesage, Delphine Bichet",Mixing and matching TREK/TRAAK subunits generate heterodimeric K,2016,113,15,4200-4205,http://www.pnas.org/content/113/15/4200.abstract,nan,http://www.pnas.org/content/113/15/4200.full,http://www.pnas.org/content/113/15/4200.full.pdf,,yes,
Biological Sciences,Neuroscience,"Motokazu Uchigashima, Toshihisa Ohtsuka, Kazuto Kobayashi, Masahiko Watanabe",Dopamine synapse is a neuroligin-2–mediated contact between dopaminergic presynaptic and GABAergic postsynaptic structures,2016,113,15,4206-4211,http://www.pnas.org/content/113/15/4206.abstract,nan,http://www.pnas.org/content/113/15/4206.full,http://www.pnas.org/content/113/15/4206.full.pdf,,yes,
Biological Sciences,Physiology,"Kaiyu Kubota, Wei Cui, Pramod Dhakal, Michael W. Wolfe, M. A. Karim Rumi, Jay L. Vivian, Katherine F. Roby, Michael J. Soares",Rethinking progesterone regulation of female reproductive cyclicity,2016,113,15,4212-4217,http://www.pnas.org/content/113/15/4212.abstract,nan,http://www.pnas.org/content/113/15/4212.full,http://www.pnas.org/content/113/15/4212.full.pdf,,yes,
Biological Sciences,Plant Biology,"Heqiang Huo, Shouhui Wei, Kent J. Bradford, Nobutaka Mitsuda, Maki Hayashi, Shin-ichiro Inoue, Eiji Okuma, Akihiro Kubo, Yoshiyuki Murata, Mitsunori Seo, Hikaru Saji, Toshinori Kinoshita, Masaru Ohme-Takagi",(,2016,113,15,E2199-E2206,http://www.pnas.org/content/113/15/E2199.abstract,nan,http://www.pnas.org/content/113/15/E2199.full,http://www.pnas.org/content/113/15/E2199.full.pdf,,yes,
Biological Sciences,Plant Biology,"Yukari Nagatoshi, Nobutaka Mitsuda, Maki Hayashi, Shin-ichiro Inoue, Eiji Okuma, Akihiro Kubo, Yoshiyuki Murata, Mitsunori Seo, Hikaru Saji, Toshinori Kinoshita, Masaru Ohme-Takagi",GOLDEN 2-LIKE transcription factors for chloroplast development affect ozone tolerance through the regulation of stomatal movement,2016,113,15,4218-4223,http://www.pnas.org/content/113/15/4218.abstract,nan,http://www.pnas.org/content/113/15/4218.full,http://www.pnas.org/content/113/15/4218.full.pdf,,yes,
Biological Sciences,Population Biology,"Roland Mathis, Martin Ackermann",Response of single bacterial cells to stress gives rise to complex history dependence at the population level,2016,113,15,4224-4229,http://www.pnas.org/content/113/15/4224.abstract,nan,http://www.pnas.org/content/113/15/4224.full,http://www.pnas.org/content/113/15/4224.full.pdf,,yes,
Correction (Online Only),Population Biology,nan,"Correction for Fukuda et al., Redox-coupled proton transfer mechanism in nitrite reductase revealed by femtosecond crystallography",2016,113,15,E2207,http://www.pnas.org/content/113/15/E2207.abstract,nan,http://www.pnas.org/content/113/15/E2207.full,http://www.pnas.org/content/113/15/E2207.full.pdf,,yes,
Retraction (Online Only),Population Biology,nan,"Retraction for Dong et al., Deficient Smad7 expression: A putative molecular defect in scleroderma",2016,113,15,E2208,http://www.pnas.org/content/113/15/E2208.abstract,nan,http://www.pnas.org/content/113/15/E2208.full,http://www.pnas.org/content/113/15/E2208.full.pdf,,yes,
This Week in PNAS,nan,nan,In This Issue,2016,113,16,4231-4233,http://www.pnas.org/content/113/16/4231.abstract,nan,http://www.pnas.org/content/113/16/4231.full,http://www.pnas.org/content/113/16/4231.full.pdf,,yes,
Letters (Online Only),nan,"Shaocai Yu, Pengfei Li, Liqiang Wang, Peng Wang, Si Wang, Shucheng Chang, Weiping Liu, Kiran Alapaty",Anthropogenic aerosols are a potential cause for migration of the summer monsoon rain belt in China,2016,113,16,E2209-E2210,http://www.pnas.org/content/113/16/E2209.abstract,nan,http://www.pnas.org/content/113/16/E2209.full,http://www.pnas.org/content/113/16/E2209.full.pdf,,yes,
Letters (Online Only),nan,"Shiling Yang, Zhongli Ding, Yangyang Li, Xu Wang, Wenying Jiang, Xiaofang Huang",Reply to Yu et al.: Global temperature change as the ultimate driver of the shift in the summer monsoon rain belt in East Asia,2016,113,16,E2211-E2212,http://www.pnas.org/content/113/16/E2211.abstract,nan,http://www.pnas.org/content/113/16/E2211.full,http://www.pnas.org/content/113/16/E2211.full.pdf,,yes,
Letters (Online Only),nan,"Sari M. van Anders, Katherine L. Goldey, Jeffrey Steiger","Reply to Stoet and Geary: Effects of gendered behavior on testosterone, not sex differences, as research focus",2016,113,16,E2213-E2214,http://www.pnas.org/content/113/16/E2213.abstract,nan,http://www.pnas.org/content/113/16/E2213.full,http://www.pnas.org/content/113/16/E2213.full.pdf,,yes,
Letters (Online Only),nan,Murali K. Vadivelu,Emergence of sociocultural norms restricting intermarriage in large social strata (endogamy) coincides with foreign invasions of India,2016,113,16,E2215-E2217,http://www.pnas.org/content/113/16/E2215.abstract,nan,http://www.pnas.org/content/113/16/E2215.full,http://www.pnas.org/content/113/16/E2215.full.pdf,,yes,
Science and Culture,nan,Amber Dance,"Science and Culture: Terraforming a volcano, artfully",2016,113,16,4234-4235,http://www.pnas.org/content/113/16/4234.abstract,nan,http://www.pnas.org/content/113/16/4234.full,http://www.pnas.org/content/113/16/4234.full.pdf,,yes,
Inner Workings,nan,Karen Hopkin,Inner Workings: A big role for a microbial parasite,2016,113,16,4236-4237,http://www.pnas.org/content/113/16/4236.abstract,nan,http://www.pnas.org/content/113/16/4236.full,http://www.pnas.org/content/113/16/4236.full.pdf,,yes,
Commentaries,nan,Afonso S. Bandeira,Inference on graphs via semidefinite programming,2016,113,16,4238-4239,http://www.pnas.org/content/113/16/4238.abstract,nan,http://www.pnas.org/content/113/16/4238.full,http://www.pnas.org/content/113/16/4238.full.pdf,,yes,
Commentaries,nan,Jack Lenz,HERV-K HML-2 diversity among humans,2016,113,16,4240-4242,http://www.pnas.org/content/113/16/4240.abstract,nan,http://www.pnas.org/content/113/16/4240.full,http://www.pnas.org/content/113/16/4240.full.pdf,,yes,
Commentaries,nan,"Örjan Gustafsson, Veerabhadran Ramanathan",Convergence on climate warming by black carbon aerosols,2016,113,16,4243-4245,http://www.pnas.org/content/113/16/4243.abstract,nan,http://www.pnas.org/content/113/16/4243.full,http://www.pnas.org/content/113/16/4243.full.pdf,,yes,
Commentaries,nan,Nicolas Gruber,Elusive marine nitrogen fixation,2016,113,16,4246-4248,http://www.pnas.org/content/113/16/4246.abstract,nan,http://www.pnas.org/content/113/16/4246.full,http://www.pnas.org/content/113/16/4246.full.pdf,,yes,
PNAS Plus Significance Statements,nan,nan,PNAS Plus Significance Statements,2016,113,16,4249-4251,http://www.pnas.org/content/113/16/4249.abstract,nan,http://www.pnas.org/content/113/16/4249.full,http://www.pnas.org/content/113/16/4249.full.pdf,,yes,
Physical Sciences,Applied Mathematics,"Adel Javanmard, Andrea Montanari, Federico Ricci-Tersenghi",Phase transitions in semidefinite relaxations,2016,113,16,E2218-E2223,http://www.pnas.org/content/113/16/E2218.abstract,nan,http://www.pnas.org/content/113/16/E2218.full,http://www.pnas.org/content/113/16/E2218.full.pdf,,yes,
Physical Sciences,Chemistry,"Suriyanarayanan Vaikuntanathan, Grant Rotskoff, Alexander Hudson, Phillip L. Geissler, Joshua Palmer, Robert H. Grubbs, Harry B. Gray, John Termini, Punnajit Lim, Michael Klossek, Tobias Lopian, Julien Marcus, Sebastian Schöettl, Dominik Horinek, Sylvain F. Prevost, Didier Touraud, Olivier Diat, Stjepan Marčelja, Werner Kunz",Necessity of capillary modes in a minimal model of nanoscale hydrophobic solvation,2016,113,16,E2224-E2230,http://www.pnas.org/content/113/16/E2224.abstract,nan,http://www.pnas.org/content/113/16/E2224.full,http://www.pnas.org/content/113/16/E2224.full.pdf,,yes,
Physical Sciences,Chemistry,"Melanie Pribisko, Joshua Palmer, Robert H. Grubbs, Harry B. Gray, John Termini, Punnajit Lim",Cellular uptake and anticancer activity of carboxylated gallium corroles,2016,113,16,E2258-E2266,http://www.pnas.org/content/113/16/E2258.abstract,nan,http://www.pnas.org/content/113/16/E2258.full,http://www.pnas.org/content/113/16/E2258.full.pdf,,yes,
Physical Sciences,Chemistry,"Thomas N. Zemb, Michael Klossek, Tobias Lopian, Julien Marcus, Sebastian Schöettl, Dominik Horinek, Sylvain F. Prevost, Didier Touraud, Olivier Diat, Stjepan Marčelja, Werner Kunz",How to explain microemulsions formed by solvent mixtures without conventional surfactants,2016,113,16,4260-4265,http://www.pnas.org/content/113/16/4260.abstract,nan,http://www.pnas.org/content/113/16/4260.full,http://www.pnas.org/content/113/16/4260.full.pdf,,yes,
Physical Sciences,"Earth, Atmospheric, and Planetary Sciences","Jianfei Peng, Min Hu, Song Guo, Zhuofei Du, Jing Zheng, Dongjie Shang, Misti Levy Zamora, Limin Zeng, Min Shao, Yu-Sheng Wu, Jun Zheng, Yuan Wang, Crystal R. Glen, Donald R. Collins, Mario J. Molina, Renyi Zhang, Dzmitry Afanasenkau, Jan K. G. Dhont, Simone Wiegand, David P. Stevens, Manoj M. Joshi, Derek J. Siveter, David J. Siveter, Mark D. Sutton, David Legg",Markedly enhanced absorption and direct radiative forcing of black carbon under polluted urban environments,2016,113,16,4266-4271,http://www.pnas.org/content/113/16/4266.abstract,nan,http://www.pnas.org/content/113/16/4266.full,http://www.pnas.org/content/113/16/4266.full.pdf,,yes,
Physical Sciences,"Earth, Atmospheric, and Planetary Sciences","Doreen Niether, Dzmitry Afanasenkau, Jan K. G. Dhont, Simone Wiegand",Accumulation of formamide in hydrothermal pores to form prebiotic nucleobases,2016,113,16,4272-4277,http://www.pnas.org/content/113/16/4272.abstract,nan,http://www.pnas.org/content/113/16/4272.full,http://www.pnas.org/content/113/16/4272.full.pdf,,yes,
Physical Sciences,"Earth, Atmospheric, and Planetary Sciences","Jodie Cullum, David P. Stevens, Manoj M. Joshi",Importance of ocean salinity for climate and habitability,2016,113,16,4278-4283,http://www.pnas.org/content/113/16/4278.abstract,nan,http://www.pnas.org/content/113/16/4278.full,http://www.pnas.org/content/113/16/4278.full.pdf,,yes,
Physical Sciences,"Earth, Atmospheric, and Planetary Sciences","Derek E. G. Briggs, Derek J. Siveter, David J. Siveter, Mark D. Sutton, David Legg",Tiny individuals attached to a new Silurian arthropod suggest a unique mode of brood care,2016,113,16,4410-4415,http://www.pnas.org/content/113/16/4410.abstract,nan,http://www.pnas.org/content/113/16/4410.full,http://www.pnas.org/content/113/16/4410.full.pdf,,yes,
Physical Sciences,Engineering,"Danny Bavli, Sebastian Prill, Elishai Ezra, Gahl Levy, Merav Cohen, Mathieu Vinken, Jan Vanfleteren, Magnus Jaeger, Yaakov Nahmias",Real-time monitoring of metabolic function in liver-on-chip microdevices tracks the dynamics of mitochondrial dysfunction,2016,113,16,E2231-E2240,http://www.pnas.org/content/113/16/E2231.abstract,nan,http://www.pnas.org/content/113/16/E2231.full,http://www.pnas.org/content/113/16/E2231.full.pdf,,yes,
Physical Sciences,Environmental Sciences,"Amy T. Austin, M. Soledad Méndez, Carlos L. Ballaré",Photodegradation alleviates the lignin bottleneck for carbon turnover in terrestrial ecosystems,2016,113,16,4392-4397,http://www.pnas.org/content/113/16/4392.abstract,nan,http://www.pnas.org/content/113/16/4392.full,http://www.pnas.org/content/113/16/4392.full.pdf,,yes,
Physical Sciences,Physics,"Jie Wu, Anthony T. Bollinger, Yujie Sun, Ivan Božović",Hall effect in quantum critical charge-cluster glass,2016,113,16,4284-4289,http://www.pnas.org/content/113/16/4284.abstract,nan,http://www.pnas.org/content/113/16/4284.full,http://www.pnas.org/content/113/16/4284.full.pdf,,yes,
Physical Sciences,Statistics,"Siqi Wu, Antony Joseph, Ann S. Hammonds, Susan E. Celniker, Bin Yu, Erwin Frise",Stability-driven nonnegative matrix factorization to interpret spatial gene expression and build local gene networks,2016,113,16,4290-4295,http://www.pnas.org/content/113/16/4290.abstract,nan,http://www.pnas.org/content/113/16/4290.full,http://www.pnas.org/content/113/16/4290.full.pdf,,yes,
Social Sciences,Anthropology,"Krist Vaesen, Mark Collard, Richard Cosgrove, Wil Roebroeks",Population size does not explain past changes in cultural complexity,2016,113,16,E2241-E2247,http://www.pnas.org/content/113/16/E2241.abstract,nan,http://www.pnas.org/content/113/16/E2241.full,http://www.pnas.org/content/113/16/E2241.full.pdf,,yes,
Social Sciences,Psychological and Cognitive Sciences,"Silke Anders, Roos de Jong, Christian Beck, John-Dylan Haynes, Thomas Ethofer, Sophie Trawalter, Jordan R. Axt, M. Norman Oliver, Robert N. Fetcho, Deqiang Jing, Anfei Li, Charles E. Glatt, Andrew T. Drysdale, Alexandra O. Cohen, Danielle V. Dellarco, Rui R. Yang, Anders M. Dale, Terry L. Jernigan, Francis S. Lee, B.J. Casey, the PING Consortium, Simon Kirby, Kenny Smith",A neural link between affective understanding and interpersonal attraction,2016,113,16,E2248-E2257,http://www.pnas.org/content/113/16/E2248.abstract,nan,http://www.pnas.org/content/113/16/E2248.full,http://www.pnas.org/content/113/16/E2248.full.pdf,,yes,
Social Sciences,Psychological and Cognitive Sciences,"Kelly M. Hoffman, Sophie Trawalter, Jordan R. Axt, M. Norman Oliver","Racial bias in pain assessment and treatment recommendations, and false beliefs about biological differences between blacks and whites",2016,113,16,4296-4301,http://www.pnas.org/content/113/16/4296.abstract,nan,http://www.pnas.org/content/113/16/4296.full,http://www.pnas.org/content/113/16/4296.full.pdf,,yes,
Social Sciences,Psychological and Cognitive Sciences,"Dylan G. Gee, Robert N. Fetcho, Deqiang Jing, Anfei Li, Charles E. Glatt, Andrew T. Drysdale, Alexandra O. Cohen, Danielle V. Dellarco, Rui R. Yang, Anders M. Dale, Terry L. Jernigan, Francis S. Lee, B.J. Casey, the PING Consortium",Individual differences in frontolimbic circuitry and anxiety emerge with adolescent changes in endocannabinoid signaling across species,2016,113,16,4500-4505,http://www.pnas.org/content/113/16/4500.abstract,nan,http://www.pnas.org/content/113/16/4500.full,http://www.pnas.org/content/113/16/4500.full.pdf,,yes,
Social Sciences,Psychological and Cognitive Sciences,"Bill Thompson, Simon Kirby, Kenny Smith",Culture shapes the evolution of cognition,2016,113,16,4530-4535,http://www.pnas.org/content/113/16/4530.abstract,nan,http://www.pnas.org/content/113/16/4530.full,http://www.pnas.org/content/113/16/4530.full.pdf,,yes,
Biological Sciences,Biochemistry,"Rahul Jaiswal, Malay Choudhury, Shamsu Zaman, Samarendra Singh, Vishaka Santosh, Deepak Bastia, Carlos R. Escalante",Functional architecture of the Reb1-Ter complex of,2016,113,16,E2267-E2276,http://www.pnas.org/content/113/16/E2267.abstract,nan,http://www.pnas.org/content/113/16/E2267.full,http://www.pnas.org/content/113/16/E2267.full.pdf,,yes,
Biological Sciences,Biochemistry,"Keriann Oertell, Emily M. Harcourt, Michael G. Mohsen, John Petruska, Eric T. Kool, Myron F. Goodman",Kinetic selection vs. free energy of DNA base pairing in control of polymerase fidelity,2016,113,16,E2277-E2285,http://www.pnas.org/content/113/16/E2277.abstract,nan,http://www.pnas.org/content/113/16/E2277.full,http://www.pnas.org/content/113/16/E2277.full.pdf,,yes,
Biological Sciences,Biochemistry,"Romanas Chaleckis, Itsuo Murakami, Junko Takada, Hiroshi Kondoh, Mitsuhiro Yanagida",Individual variability in human blood metabolites identifies age-related differences,2016,113,16,4252-4259,http://www.pnas.org/content/113/16/4252.abstract,nan,http://www.pnas.org/content/113/16/4252.full,http://www.pnas.org/content/113/16/4252.full.pdf,,yes,
Biological Sciences,Biochemistry,"Avital Percher, Srinivasan Ramakrishnan, Emmanuelle Thinon, Xiaoqiu Yuan, Jacob S. Yount, Howard C. Hang",Mass-tag labeling reveals site-specific and endogenous levels of protein S-fatty acylation,2016,113,16,4302-4307,http://www.pnas.org/content/113/16/4302.abstract,nan,http://www.pnas.org/content/113/16/4302.full,http://www.pnas.org/content/113/16/4302.full.pdf,,yes,
Biological Sciences,Biochemistry,"Seiji N. Sugiman-Marangos, Yoni M. Weiss, Murray S. Junop","Mechanism for accurate, protein-assisted DNA annealing by",2016,113,16,4308-4313,http://www.pnas.org/content/113/16/4308.abstract,nan,http://www.pnas.org/content/113/16/4308.full,http://www.pnas.org/content/113/16/4308.full.pdf,,yes,
Biological Sciences,Biochemistry,"Mira Sohn, Pavlina Ivanova, H. Alex Brown, Daniel J. Toth, Peter Varnai, Yeun Ju Kim, Tamas Balla",Lenz-Majewski mutations in,2016,113,16,4314-4319,http://www.pnas.org/content/113/16/4314.abstract,nan,http://www.pnas.org/content/113/16/4314.full,http://www.pnas.org/content/113/16/4314.full.pdf,,yes,
Biological Sciences,Biochemistry,"Sushabhan Sadhukhan, Xiaojing Liu, Dongryeol Ryu, Ornella D. Nelson, John A. Stupinski, Zhi Li, Wei Chen, Sheng Zhang, Robert S. Weiss, Jason W. Locasale, Johan Auwerx, Hening Lin",Metabolomics-assisted proteomics identifies succinylation and SIRT5 as important regulators of cardiac function,2016,113,16,4320-4325,http://www.pnas.org/content/113/16/4320.abstract,nan,http://www.pnas.org/content/113/16/4320.full,http://www.pnas.org/content/113/16/4320.full.pdf,,yes,
Biological Sciences,Biochemistry,"Anja Reintjes, Julian E. Fuchs, Leopold Kremser, Herbert H. Lindner, Klaus R. Liedl, Lukas A. Huber, Taras Valovka",Asymmetric arginine dimethylation of RelA provides a repressive mark to modulate TNFα/NF-κB response,2016,113,16,4326-4331,http://www.pnas.org/content/113/16/4326.abstract,nan,http://www.pnas.org/content/113/16/4326.full,http://www.pnas.org/content/113/16/4326.full.pdf,,yes,
Biological Sciences,Biophysics and Computational Biology,"Attilio Fabbretti, Andreas Schedlbauer, Letizia Brandi, Tatsuya Kaminishi, Anna Maria Giuliodori, Raffaella Garofalo, Borja Ochoa-Lizarralde, Chie Takemoto, Shigeyuki Yokoyama, Sean R. Connell, Claudio O. Gualerzi, Paola Fucini, Xuejing Chen, Phillip Slogoff Sevilla, Jung-Hyun Min, Anjum Ansari, Michael V. Rapp, Wei Wei, Ryan Gotchy Mullen, Chun Wu, Gül H. Zerze, Jeetain Mittal, J. Herbert Waite, Jacob N. Israelachvili, Joan-Emma Shea, Jiajie Diao, Axel T. Brunger, Stephen R. Quake, Ya’ara Ben-Ari, Nir Drayman, Michal Pellach, Gregory Neveu, Jim Boonyaratanakornkit, Dorit Avrahami, Shirit Einav, Ariella Oppenheim, Doron Gerber",Inhibition of translation initiation complex formation by GE81112 unravels a 16S rRNA structural switch involved in P-site decoding,2016,113,16,E2286-E2295,http://www.pnas.org/content/113/16/E2286.abstract,nan,http://www.pnas.org/content/113/16/E2286.full,http://www.pnas.org/content/113/16/E2286.full.pdf,,yes,
Biological Sciences,Biophysics and Computational Biology,"Yogambigai Velmurugu, Xuejing Chen, Phillip Slogoff Sevilla, Jung-Hyun Min, Anjum Ansari",Twist-open mechanism of DNA damage recognition by the Rad4/XPC nucleotide excision repair complex,2016,113,16,E2296-E2305,http://www.pnas.org/content/113/16/E2296.abstract,nan,http://www.pnas.org/content/113/16/E2296.full,http://www.pnas.org/content/113/16/E2296.full.pdf,,yes,
Biological Sciences,Biophysics and Computational Biology,"Zachary A. Levine, Michael V. Rapp, Wei Wei, Ryan Gotchy Mullen, Chun Wu, Gül H. Zerze, Jeetain Mittal, J. Herbert Waite, Jacob N. Israelachvili, Joan-Emma Shea",Surface force measurements and simulations of mussel-derived peptide adhesives on wet organic surfaces,2016,113,16,4332-4337,http://www.pnas.org/content/113/16/4332.abstract,nan,http://www.pnas.org/content/113/16/4332.full,http://www.pnas.org/content/113/16/4332.full.pdf,,yes,
Biological Sciences,Biophysics and Computational Biology,"Chun-Xiao Song, Jiajie Diao, Axel T. Brunger, Stephen R. Quake",Simultaneous single-molecule epigenetic imaging of DNA methylation and hydroxymethylation,2016,113,16,4338-4343,http://www.pnas.org/content/113/16/4338.abstract,nan,http://www.pnas.org/content/113/16/4338.full,http://www.pnas.org/content/113/16/4338.full.pdf,,yes,
Biological Sciences,Biophysics and Computational Biology,"Yair Glick, Ya’ara Ben-Ari, Nir Drayman, Michal Pellach, Gregory Neveu, Jim Boonyaratanakornkit, Dorit Avrahami, Shirit Einav, Ariella Oppenheim, Doron Gerber",Pathogen receptor discovery with a microfluidic human membrane protein array,2016,113,16,4344-4349,http://www.pnas.org/content/113/16/4344.abstract,nan,http://www.pnas.org/content/113/16/4344.full,http://www.pnas.org/content/113/16/4344.full.pdf,,yes,
Biological Sciences,Cell Biology,"Vashe Chandrakanthan, Avani Yeola, Jair C. Kwan, Rema A. Oliver, Qiao Qiao, Young Chan Kang, Peter Zarzour, Dominik Beck, Lies Boelen, Ashwin Unnikrishnan, Jeanette E. Villanueva, Andrea C. Nunez, Kathy Knezevic, Cintia Palu, Rabab Nasrallah, Michael Carnell, Alex Macmillan, Renee Whan, Yan Yu, Philip Hardy, Shane T. Grey, Amadeus Gladbach, Fabien Delerue, Lars Ittner, Ralph Mobbs, Carl R. Walkley, Louise E. Purton, Robyn L. Ward, Jason W. H. Wong, Luke B. Hesson, William Walsh, John E. Pimanda, Gareth H. Tomlinson, Katherine Miles, Richard W. P. Smith, Adriano G. Rossi, Pieter S. Hiemstra, Emily F. A. van ’t Wout, Jonathan L. E. Dean, Nicola K. Gray, Wuyuan Lu, Mohini Gray, Yukihiro Miyanaga, Masahiro Ueda, Yinghui Liu, Daniel R. Gulbranson, Alex Paine, Shailendra S. Rathore, Jingshi Shen, Peter W. Winter, Raul Rojas, Victor Wang, Matthew McAuliffe, George H. Patterson",PDGF-AB and 5-Azacytidine induce conversion of somatic cells into tissue-regenerative multipotent stem cells,2016,113,16,E2306-E2315,http://www.pnas.org/content/113/16/E2306.abstract,nan,http://www.pnas.org/content/113/16/E2306.full,http://www.pnas.org/content/113/16/E2306.full.pdf,,yes,
