category,category_minor,authors,title,year,volume,issue,pages,url_abstract,url_extract,url_fulltext,url_fullpdf,url_abstract_is_duplicate,download_abstract,download_fullpdf,abstract_local_path,local_fullpdf_path,category_fullpdf,category_abstract_1_major,category_abstract_1_minor,category_abstract_2_major,category_abstract_2_minor,category_merged,keywords,warning
Social Sciences,Psychological and Cognitive Sciences,"Annemieke M. Apergis-Schoute, Claire M. Gillan, Naomi A. Fineberg, Emilio Fernandez-Egea, Barbara J. Sahakian, Trevor W. Robbins",Neural basis of impaired safety signaling in Obsessive Compulsive Disorder,2017,114,12,3216-3221,http://www.pnas.org/content/114/12/3216.abstract,nan,http://www.pnas.org/content/114/12/3216.full,http://www.pnas.org/content/114/12/3216.full.pdf,nan,yes,nan,2017/3216.abstract.txt,,,,,,,Psychological and Cognitive Sciences,"ObsessiveCompulsiveDisorder
","FILE : OK: .abstract.txt ,"
Social Sciences,Psychological and Cognitive Sciences,"Iris Vilares, Michael J. Wesley, Woo-Young Ahn, Richard J. Bonnie, Morris Hoffman, Owen D. Jones, Stephen J. Morse, Gideon Yaffe, Terry Lohrenz, P. Read Montague",Predicting the knowledge–recklessness distinction in the human brain,2017,114,12,3222-3227,http://www.pnas.org/content/114/12/3222.abstract,nan,http://www.pnas.org/content/114/12/3222.full,http://www.pnas.org/content/114/12/3222.full.pdf,nan,yes,nan,2017/3222.abstract.txt,,,,,,,Psychological and Cognitive Sciences,"neurolaw
","FILE : OK: .abstract.txt ,"
Social Sciences,Sustainability Science,"Mikael Elinder, Sebastian Escobar, Ingel Petré",Consequences of a price incentive on free riding and electric energy consumption,2017,114,12,3091-3096,http://www.pnas.org/content/114/12/3091.abstract,nan,http://www.pnas.org/content/114/12/3091.full,http://www.pnas.org/content/114/12/3091.full.pdf,nan,yes,nan,2017/3091.abstract.txt,,,,,,,Sustainability Science,"submetering
","FILE : OK: .abstract.txt ,"
Biological Sciences,Anthropology,"Vivek V. Venkataraman, Thomas S. Kraft, Nathaniel J. Dominy, Kirk M. Endicott",Hunter-gatherer residential mobility and the marginal value of rainforest patches,2017,114,12,3097-3102,http://www.pnas.org/content/114/12/3097.abstract,nan,http://www.pnas.org/content/114/12/3097.full,http://www.pnas.org/content/114/12/3097.full.pdf,nan,yes,nan,2017/3097.abstract.txt,,,,,,,Anthropology,"foragingtheory
","FILE : OK: .abstract.txt ,"
Biological Sciences,Biochemistry,"Bin Zhu, Longfei Wang, Hitoshi Mitsunobu, Xueling Lu, Alfredo J. Hernandez, Yukari Yoshida-Takashima, Takuro Nunoura, Stanley Tabor, Charles C. Richardson, Erica R. Lachenauer, Aislyn C. DiRisio, Rebecca P. Liebenthal, Martha S. Field, Patrick J. Stover",Deep-sea vent phage DNA polymerase specifically initiates DNA synthesis in the absence of primers,2017,114,12,E2310-E2318,http://www.pnas.org/content/114/12/E2310.abstract,nan,http://www.pnas.org/content/114/12/E2310.full,http://www.pnas.org/content/114/12/E2310.full.pdf,nan,yes,nan,2017/E2310.abstract.txt,,,,,,,Biochemistry,"NrS-1
","FILE : OK: .abstract.txt ,"
Biological Sciences,Biochemistry,"Elena Kamynina, Erica R. Lachenauer, Aislyn C. DiRisio, Rebecca P. Liebenthal, Martha S. Field, Patrick J. Stover",Arsenic trioxide targets MTHFD1 and SUMO-dependent nuclear de novo thymidylate biosynthesis,2017,114,12,E2319-E2326,http://www.pnas.org/content/114/12/E2319.abstract,nan,http://www.pnas.org/content/114/12/E2319.full,http://www.pnas.org/content/114/12/E2319.full.pdf,nan,yes,nan,2017/E2319.abstract.txt,,,,,,,Biochemistry,"MTHFD1
","FILE : OK: .abstract.txt ,"
Biological Sciences,Biophysics and Computational Biology,"Corey F. Hryc, Dong-Hua Chen, Pavel V. Afonine, Joanita Jakana, Zhao Wang, Cameron Haase-Pettingell, Wen Jiang, Paul D. Adams, Jonathan A. King, Michael F. Schmid, Wah Chiu, R. Lea Sanford, William Lee, Olaf S. Andersen, Hugh C. Hemmings, Benjamin Schomburg, Karin Giller, Sabrina Graf, Gottfried Unden, Stefan Becker, Adam Lange, Christian Griesinger",Accurate model annotation of a near-atomic resolution cryo-EM map,2017,114,12,3103-3108,http://www.pnas.org/content/114/12/3103.abstract,nan,http://www.pnas.org/content/114/12/3103.full,http://www.pnas.org/content/114/12/3103.full.pdf,nan,yes,nan,2017/3103.abstract.txt,,,,,,,Biophysics and Computational Biology,"cryo-EM
","FILE : OK: .abstract.txt ,"
Biological Sciences,Biophysics and Computational Biology,"Karl F. Herold, R. Lea Sanford, William Lee, Olaf S. Andersen, Hugh C. Hemmings",Clinical concentrations of chemically diverse general anesthetics minimally affect lipid bilayer properties,2017,114,12,3109-3114,http://www.pnas.org/content/114/12/3109.abstract,nan,http://www.pnas.org/content/114/12/3109.full,http://www.pnas.org/content/114/12/3109.full.pdf,nan,yes,nan,2017/3109.abstract.txt,,,,,,,Biophysics and Computational Biology,"anestheticmechanisms
","FILE : OK: .abstract.txt ,"
Biological Sciences,Biophysics and Computational Biology,"Michele Salvi, Benjamin Schomburg, Karin Giller, Sabrina Graf, Gottfried Unden, Stefan Becker, Adam Lange, Christian Griesinger",Sensory domain contraction in histidine kinase CitA triggers transmembrane signaling in the membrane-bound sensor,2017,114,12,3115-3120,http://www.pnas.org/content/114/12/3115.abstract,nan,http://www.pnas.org/content/114/12/3115.full,http://www.pnas.org/content/114/12/3115.full.pdf,nan,yes,nan,2017/3115.abstract.txt,,,,,,,Biophysics and Computational Biology,"transmembranereceptors
","FILE : OK: .abstract.txt ,"
Biological Sciences,Cell Biology,"Sayaka Saitoh, Takeshi Maruyama, Yuta Yako, Mihoko Kajita, Yoichiro Fujioka, Yusuke Ohba, Nobuhiro Kasai, Natsu Sugama, Shunsuke Kon, Susumu Ishikawa, Takashi Hayashi, Tomohiro Yamazaki, Masazumi Tada, Yasuyuki Fujita, Sarah E. Pierce, Cornelia Kroeger, Daniel G. Stover, Diwakar R. Pattabiraman, Prathapan Thiru, Joana Liu Donaher, Ferenc Reinhardt, Christine L. Chaffer, Zuzana Keckesova, Robert A. Weinberg, Christina Fleet, Patrick Cullen, Shipra V. Gupta, Shila Mekhoubad, Eric Chiao, Norm Allaire, C. Frank Bennett, Frank Rigo, Adrian R. Krainer, Jessica A. Hurt, John P. Carulli, John F. Staropoli, Jarno Drost, Saskia J. E. Suijkerbuijk, Ruben van Boxtel, Joep de Ligt, G. Johan Offerhaus, Harry Begthel, Evelyne Beerling, Ee Hong Tan, Owen J. Sansom, Edwin Cuppen, Hans Clevers, Jacco van Rheenen, Prestina Smith, Sander Christiaan Steenbeek, Nicholas Pervolarakis, Raj Kumar, Yasuhiro Minami, Andrei Goga, Lindsay Hinck, Zena Werb, Xin Wei, Graham C. Fletcher, Reza Kiarash, Richard Brokx, Richard Hodgson, Irina Beletskaya, Mark R. Bray, Tak W. Mak, Alexandr A. Makarov, James Allan, Tatsuo Fukagawa, Daniel G. Booth, William C. Earnshaw",Rab5-regulated endocytosis plays a crucial role in apical extrusion of transformed cells,2017,114,12,E2327-E2336,http://www.pnas.org/content/114/12/E2327.abstract,nan,http://www.pnas.org/content/114/12/E2327.full,http://www.pnas.org/content/114/12/E2327.full.pdf,nan,yes,nan,2017/E2327.abstract.txt,,,,,,,Cell Biology,"cellcompetition
","FILE : OK: .abstract.txt ,"
Biological Sciences,Cell Biology,"Brian Bierie, Sarah E. Pierce, Cornelia Kroeger, Daniel G. Stover, Diwakar R. Pattabiraman, Prathapan Thiru, Joana Liu Donaher, Ferenc Reinhardt, Christine L. Chaffer, Zuzana Keckesova, Robert A. Weinberg",Integrin-β4 identifies cancer stem cell-enriched populations of partially mesenchymal carcinoma cells,2017,114,12,E2337-E2346,http://www.pnas.org/content/114/12/E2337.abstract,nan,http://www.pnas.org/content/114/12/E2337.full,http://www.pnas.org/content/114/12/E2337.full.pdf,nan,yes,nan,2017/E2337.abstract.txt,,,,,,,Cell Biology,"cancer
","FILE : OK: .abstract.txt ,"
Biological Sciences,Cell Biology,"Mohini Jangi, Christina Fleet, Patrick Cullen, Shipra V. Gupta, Shila Mekhoubad, Eric Chiao, Norm Allaire, C. Frank Bennett, Frank Rigo, Adrian R. Krainer, Jessica A. Hurt, John P. Carulli, John F. Staropoli",SMN deficiency in severe models of spinal muscular atrophy causes widespread intron retention and DNA damage,2017,114,12,E2347-E2356,http://www.pnas.org/content/114/12/E2347.abstract,nan,http://www.pnas.org/content/114/12/E2347.full,http://www.pnas.org/content/114/12/E2347.full.pdf,nan,yes,nan,2017/E2347.abstract.txt,,,,,,,Cell Biology,"SMA
","FILE : OK: .abstract.txt ,"
Biological Sciences,Cell Biology,"Arianna Fumagalli, Jarno Drost, Saskia J. E. Suijkerbuijk, Ruben van Boxtel, Joep de Ligt, G. Johan Offerhaus, Harry Begthel, Evelyne Beerling, Ee Hong Tan, Owen J. Sansom, Edwin Cuppen, Hans Clevers, Jacco van Rheenen",Genetic dissection of colorectal cancer progression by orthotopic transplantation of engineered cancer organoids,2017,114,12,E2357-E2364,http://www.pnas.org/content/114/12/E2357.abstract,nan,http://www.pnas.org/content/114/12/E2357.full,http://www.pnas.org/content/114/12/E2357.full.pdf,nan,yes,nan,2017/E2357.abstract.txt,,,,,,,Cell Biology,"colorectalcancer
","FILE : OK: .abstract.txt ,"
Biological Sciences,Cell Biology,"Jacqueline M. Mason, Xin Wei, Graham C. Fletcher, Reza Kiarash, Richard Brokx, Richard Hodgson, Irina Beletskaya, Mark R. Bray, Tak W. Mak","Functional characterization of CFI-402257, a potent and selective Mps1/TTK kinase inhibitor, for the treatment of cancer",2017,114,12,3127-3132,http://www.pnas.org/content/114/12/3127.abstract,nan,http://www.pnas.org/content/114/12/3127.full,http://www.pnas.org/content/114/12/3127.full.pdf,nan,yes,nan,2017/3127.abstract.txt,,,,,,,Cell Biology,"Mps1/TTK
","FILE : OK: .abstract.txt ,"
Biological Sciences,Cell Biology,"Giulia Vargiu, Alexandr A. Makarov, James Allan, Tatsuo Fukagawa, Daniel G. Booth, William C. Earnshaw",Stepwise unfolding supports a subunit model for vertebrate kinetochores,2017,114,12,3133-3138,http://www.pnas.org/content/114/12/3133.abstract,nan,http://www.pnas.org/content/114/12/3133.full,http://www.pnas.org/content/114/12/3133.full.pdf,nan,yes,nan,2017/3133.abstract.txt,,,,,,,Cell Biology,"centromere
","FILE : OK: .abstract.txt ,"
Biological Sciences,Developmental Biology,"Dong Li, Yanling Liu, Chunli Pei, Peng Zhang, Linqing Pan, Jing Xiao, Songshu Meng, Zengqiang Yuan, Xiaolin Bi, Nayuta Yakushiji-Kaminatsui, Yuji Atsuta, Guillaume Andrey, Patrick Schorderet, Denis Duboule, Clifford J. Tabin",Yki/Mask double-negative feedback loop mediates blood–brain barrier integrity in,2017,114,12,E2365-E2374,http://www.pnas.org/content/114/12/E2365.abstract,nan,http://www.pnas.org/content/114/12/E2365.full,http://www.pnas.org/content/114/12/E2365.full.pdf,nan,yes,nan,2017/E2365.abstract.txt,,,,,,,Developmental Biology,"Hippo
","FILE : OK: .abstract.txt ,"
Biological Sciences,Developmental Biology,"Alan R. Rodrigues, Nayuta Yakushiji-Kaminatsui, Yuji Atsuta, Guillaume Andrey, Patrick Schorderet, Denis Duboule, Clifford J. Tabin",Integration of Shh and Fgf signaling in controlling,2017,114,12,3139-3144,http://www.pnas.org/content/114/12/3139.abstract,nan,http://www.pnas.org/content/114/12/3139.full,http://www.pnas.org/content/114/12/3139.full.pdf,nan,yes,nan,2017/3139.abstract.txt,,,,,,,Developmental Biology,"Sonichedgehog
","FILE : OK: .abstract.txt ,"
Biological Sciences,Evolution,"Fabiany Herrera, Gongle Shi, Niiden Ichinnorov, Masamichi Takahashi, Eugenia V. Bugdaeva, Patrick S. Herendeen, Peter R. Crane",The presumed ginkgophyte,2017,114,12,E2385-E2391,http://www.pnas.org/content/114/12/E2385.abstract,nan,http://www.pnas.org/content/114/12/E2385.full,http://www.pnas.org/content/114/12/E2385.full.pdf,nan,yes,nan,2017/E2385.abstract.txt,,,,,,,Evolution,"Umaltolepis
","FILE : OK: .abstract.txt ,"
Biological Sciences,Evolution,"Lee Altenberg, Uri Liberman, Marcus W. Feldman","Unified reduction principle for the evolution of mutation, migration, and recombination",2017,114,12,E2392-E2400,http://www.pnas.org/content/114/12/E2392.abstract,nan,http://www.pnas.org/content/114/12/E2392.full,http://www.pnas.org/content/114/12/E2392.full.pdf,nan,yes,nan,2017/E2392.abstract.txt,,,,,,,Evolution,"mutation
","FILE : OK: .abstract.txt ,"
Biological Sciences,Evolution,"Mart Krupovic, Eugene V. Koonin",Multiple origins of viral capsid proteins from cellular ancestors,2017,114,12,E2401-E2410,http://www.pnas.org/content/114/12/E2401.abstract,nan,http://www.pnas.org/content/114/12/E2401.full,http://www.pnas.org/content/114/12/E2401.full.pdf,nan,yes,nan,2017/E2401.abstract.txt,,,,,,,Evolution,"virusevolution
","FILE : OK: .abstract.txt ,"
Biological Sciences,Evolution,"Helena Farkašová, Tomáš Hron, Jan Pačes, Pavel Hulva, Petr Benda, Robert James Gifford, Daniel Elleder",Discovery of an endogenous Deltaretrovirus in the genome of long-fingered bats (Chiroptera: Miniopteridae),2017,114,12,3145-3150,http://www.pnas.org/content/114/12/3145.abstract,nan,http://www.pnas.org/content/114/12/3145.full,http://www.pnas.org/content/114/12/3145.full.pdf,nan,yes,nan,2017/3145.abstract.txt,,,,,,,Evolution,"Deltaretroviruses
","FILE : OK: .abstract.txt ,"
Biological Sciences,Genetics,"A. Zachary Ostrow, Reza Kalhor, Yan Gan, Sandra K. Villwock, Christian Linke, Matteo Barberis, Lin Chen, Oscar M. Aparicio, Agnieszka Gembarska, Eric Y. Durand, Emeline Mandon, Claire Estadieu, Vincent Romanet, Marion Wiesmann, Ralph Tiedt, Joseph Lehar, Antoine de Weck, Roland Rad, Louise Barys, Sebastien Jeay, Stephane Ferretti, Audrey Kauffmann, Esther Sutter, Armelle Grevot, Pierre Moulin, Masato Murakami, William R. Sellers, Francesco Hofmann, Michael Rugaard Jensen",Conserved forkhead dimerization motif controls DNA replication timing and spatial organization of chromosomes in,2017,114,12,E2411-E2419,http://www.pnas.org/content/114/12/E2411.abstract,nan,http://www.pnas.org/content/114/12/E2411.full,http://www.pnas.org/content/114/12/E2411.full.pdf,nan,yes,nan,2017/E2411.abstract.txt,,,,,,,Genetics,"DNAreplicationtiming
","FILE : OK: .abstract.txt ,"
Biological Sciences,Genetics,"Emilie A. Chapeau, Agnieszka Gembarska, Eric Y. Durand, Emeline Mandon, Claire Estadieu, Vincent Romanet, Marion Wiesmann, Ralph Tiedt, Joseph Lehar, Antoine de Weck, Roland Rad, Louise Barys, Sebastien Jeay, Stephane Ferretti, Audrey Kauffmann, Esther Sutter, Armelle Grevot, Pierre Moulin, Masato Murakami, William R. Sellers, Francesco Hofmann, Michael Rugaard Jensen",Resistance mechanisms to TP53-MDM2 inhibition identified by in vivo piggyBac transposon mutagenesis screen in an Arf,2017,114,12,3151-3156,http://www.pnas.org/content/114/12/3151.abstract,nan,http://www.pnas.org/content/114/12/3151.full,http://www.pnas.org/content/114/12/3151.full.pdf,nan,yes,nan,2017/3151.abstract.txt,,,,,,,Genetics,"drugresistance
","FILE : OK: .abstract.txt ,"
Biological Sciences,Immunology and Inflammation,"Gustavo Campos Ramos, Anne van den Berg, Vânia Nunes-Silva, Johannes Weirather, Laura Peters, Matthias Burkard, Mike Friedrich, Jürgen Pinnecker, Marco Abeßer, Katrin G. Heinze, Kai Schuh, Niklas Beyersdorf, Thomas Kerkau, Jocelyne Demengeot, Stefan Frantz, Ulrich Hofmann, Angelina M. Bilate, Marsha C. Wibowo, Nai-Jia Huang, Zeyang Li, Rhogerry Deshycka, Djenet Bousbaine, Hojun Li, Heide C. Patterson, Stephanie K. Dougan, Takeshi Maruyama, Harvey F. Lodish, Hidde L. Ploegh, Angela Pappalardo, Hannah Kaminski, Carrie R. Willcox, Vincent Pitard, Sonia Netzer, Camille Khairallah, Anne-Marie Lomenech, Christelle Harly, Marc Bonneville, Jean-François Moreau, Emmanuel Scotet, Benjamin E. Willcox, Benjamin Faustin, Julie Déchanet-Merville",Myocardial aging as a T-cell–mediated phenomenon,2017,114,12,E2420-E2429,http://www.pnas.org/content/114/12/E2420.abstract,nan,http://www.pnas.org/content/114/12/E2420.full,http://www.pnas.org/content/114/12/E2420.full.pdf,nan,yes,nan,2017/E2420.abstract.txt,,,,,,,Immunology and Inflammation,"myocardial
","FILE : OK: .abstract.txt ,"
Biological Sciences,Immunology and Inflammation,"Novalia Pishesha, Angelina M. Bilate, Marsha C. Wibowo, Nai-Jia Huang, Zeyang Li, Rhogerry Deshycka, Djenet Bousbaine, Hojun Li, Heide C. Patterson, Stephanie K. Dougan, Takeshi Maruyama, Harvey F. Lodish, Hidde L. Ploegh",Engineered erythrocytes covalently linked to antigenic peptides can protect against autoimmune disease,2017,114,12,3157-3162,http://www.pnas.org/content/114/12/3157.abstract,nan,http://www.pnas.org/content/114/12/3157.full,http://www.pnas.org/content/114/12/3157.full.pdf,nan,yes,nan,2017/3157.abstract.txt,,,,,,,Immunology and Inflammation,"sortase
","FILE : OK: .abstract.txt ,"
Biological Sciences,Immunology and Inflammation,"Romain Marlin, Angela Pappalardo, Hannah Kaminski, Carrie R. Willcox, Vincent Pitard, Sonia Netzer, Camille Khairallah, Anne-Marie Lomenech, Christelle Harly, Marc Bonneville, Jean-François Moreau, Emmanuel Scotet, Benjamin E. Willcox, Benjamin Faustin, Julie Déchanet-Merville",Sensing of cell stress by human γδ TCR-dependent recognition of annexin A2,2017,114,12,3163-3168,http://www.pnas.org/content/114/12/3163.abstract,nan,http://www.pnas.org/content/114/12/3163.full,http://www.pnas.org/content/114/12/3163.full.pdf,nan,yes,nan,2017/3163.abstract.txt,,,,,,,Immunology and Inflammation,"gamma-deltaTcells
","FILE : OK: .abstract.txt ,"
Biological Sciences,Medical Sciences,"Stephanie Pfaender, Stephanie Walter, Elena Grabski, Daniel Todt, Janina Bruening, Inés Romero-Brey, Theresa Gather, Richard J. P. Brown, Kerstin Hahn, Christina Puff, Vanessa M. Pfankuche, Florian Hansmann, Alexander Postel, Paul Becher, Volker Thiel, Ulrich Kalinke, Bettina Wagner, Ralf Bartenschlager, Wolfgang Baumgärtner, Karsten Feige, Thomas Pietschmann, Jessika M. V. Cavalleri, Eike Steinmann, Chih-Yang Wang, Devon A. Lawson, Euan M. Slorach, Angela Lu, Ying Yu, Ming-Derg Lai, Hugo Gonzalez Velozo, Zena Werb, Liang Xue, Chuan-Chih Hsu, Juan Sebastian Paez Paez, Li Pan, Hillary Andaluz, Michael K. Wendt, Anton B. Iliuk, Jian-Kang Zhu, W. Andy Tao, Sha Li, Yunfeng Zhou, Wen Su, Xiongzhong Ruan, Bing Wang, Feng Zheng, Margaret Warner, Jan-Åke Gustafsson, Youfei Guan, Devon Chenette, Rezina Arju, Francesca E. Duncan, David L. Keefe, Jamie A. Grifo, Robert J. Schneider, Hyemin Lee, Yilei Zhang, Li Zhuang, Hui Yao, Yuanxin Xi, Zhen-Dong Xiao, M. James You, Wei Li, Xiaoping Su, Boyi Gan",Immune protection against reinfection with nonprimate hepacivirus,2017,114,12,E2430-E2439,http://www.pnas.org/content/114/12/E2430.abstract,nan,http://www.pnas.org/content/114/12/E2430.full,http://www.pnas.org/content/114/12/E2430.full.pdf,nan,yes,nan,2017/E2430.abstract.txt,,,,,,,Medical Sciences,"hepatitisCvirus
","FILE : OK: .abstract.txt ,"
Biological Sciences,Medical Sciences,"Payam Shahi, Chih-Yang Wang, Devon A. Lawson, Euan M. Slorach, Angela Lu, Ying Yu, Ming-Derg Lai, Hugo Gonzalez Velozo, Zena Werb",3/,2017,114,12,3169-3174,http://www.pnas.org/content/114/12/3169.abstract,nan,http://www.pnas.org/content/114/12/3169.full,http://www.pnas.org/content/114/12/3169.full.pdf,nan,yes,nan,2017/3169.abstract.txt,,,,,,,Medical Sciences,"breastcancer
","FILE : OK: .abstract.txt ,"
Biological Sciences,Medical Sciences,"I-Hsuan Chen, Liang Xue, Chuan-Chih Hsu, Juan Sebastian Paez Paez, Li Pan, Hillary Andaluz, Michael K. Wendt, Anton B. Iliuk, Jian-Kang Zhu, W. Andy Tao",Phosphoproteins in extracellular vesicles as candidate markers for breast cancer,2017,114,12,3175-3180,http://www.pnas.org/content/114/12/3175.abstract,nan,http://www.pnas.org/content/114/12/3175.full,http://www.pnas.org/content/114/12/3175.full.pdf,nan,yes,nan,2017/3175.abstract.txt,,,,,,,Medical Sciences,"phosphoproteins
","FILE : OK: .abstract.txt ,"
Biological Sciences,Medical Sciences,"Xiaoyan Zhang, Sha Li, Yunfeng Zhou, Wen Su, Xiongzhong Ruan, Bing Wang, Feng Zheng, Margaret Warner, Jan-Åke Gustafsson, Youfei Guan",Ablation of cytochrome P450 omega-hydroxylase 4A14 gene attenuates hepatic steatosis and fibrosis,2017,114,12,3181-3185,http://www.pnas.org/content/114/12/3181.abstract,nan,http://www.pnas.org/content/114/12/3181.full,http://www.pnas.org/content/114/12/3181.full.pdf,nan,yes,nan,2017/3181.abstract.txt,,,,,,,Medical Sciences,"NAFLD
","FILE : OK: .abstract.txt ,"
Biological Sciences,Microbiology,"Lisa R. Racki, Elitza I. Tocheva, Michael G. Dieterle, Meaghan C. Sullivan, Grant J. Jensen, Dianne K. Newman, Joseph Nathaniel Paulson, Xiaoqi Zheng, Roberto Kolter, Xiaqing Xie, Mingxuan Yang, Ray Dixon, Yi-Ping Wang, Guilherme Castelão, Anton Korobeynikov, Emily A. Monroe, Sheila Podell, Evgenia Glukhov, Eric E. Allen, William H. Gerwick, Lena Gerwick, Kerry S. Williamson, Robert Schaefer, Shawna Pratt, Connie B. Chang, Michael J. Franklin, Jiří Nováček, Tibor Füzik, Antonín Přidal, Robert J. Paxton, Pavel Plevka",Polyphosphate granule biogenesis is temporally and functionally tied to cell cycle exit during starvation in,2017,114,12,E2440-E2449,http://www.pnas.org/content/114/12/E2440.abstract,nan,http://www.pnas.org/content/114/12/E2440.full,http://www.pnas.org/content/114/12/E2440.full.pdf,nan,yes,nan,2017/E2440.abstract.txt,,,,,,,Microbiology,"polyphosphate
","FILE : OK: .abstract.txt ,"
Biological Sciences,Microbiology,"Ben Niu, Joseph Nathaniel Paulson, Xiaoqi Zheng, Roberto Kolter",Simplified and representative bacterial community of maize roots,2017,114,12,E2450-E2459,http://www.pnas.org/content/114/12/E2450.abstract,nan,http://www.pnas.org/content/114/12/E2450.full,http://www.pnas.org/content/114/12/E2450.full.pdf,nan,yes,nan,2017/E2450.abstract.txt,,,,,,,Microbiology,"maize
","FILE : OK: .abstract.txt ,"
Biological Sciences,Microbiology,"Jianguo Yang, Xiaqing Xie, Mingxuan Yang, Ray Dixon, Yi-Ping Wang",Modular electron-transport chains from eukaryotic organelles function to support nitrogenase activity,2017,114,12,E2460-E2465,http://www.pnas.org/content/114/12/E2460.abstract,nan,http://www.pnas.org/content/114/12/E2460.full,http://www.pnas.org/content/114/12/E2460.full.pdf,nan,yes,nan,2017/E2460.abstract.txt,,,,,,,Microbiology,"nitrogenfixation
","FILE : OK: .abstract.txt ,"
Biological Sciences,Microbiology,"Tiago Leao, Guilherme Castelão, Anton Korobeynikov, Emily A. Monroe, Sheila Podell, Evgenia Glukhov, Eric E. Allen, William H. Gerwick, Lena Gerwick",Comparative genomics uncovers the prolific and distinctive metabolic potential of the cyanobacterial genus,2017,114,12,3198-3203,http://www.pnas.org/content/114/12/3198.abstract,nan,http://www.pnas.org/content/114/12/3198.full,http://www.pnas.org/content/114/12/3198.full.pdf,nan,yes,nan,2017/3198.abstract.txt,,,,,,,Microbiology,"tropicalmarinecyanobacteria
","FILE : OK: .abstract.txt ,"
Biological Sciences,Microbiology,"Tatsuya Akiyama, Kerry S. Williamson, Robert Schaefer, Shawna Pratt, Connie B. Chang, Michael J. Franklin",Resuscitation of,2017,114,12,3204-3209,http://www.pnas.org/content/114/12/3204.abstract,nan,http://www.pnas.org/content/114/12/3204.full,http://www.pnas.org/content/114/12/3204.full.pdf,nan,yes,nan,2017/3204.abstract.txt,,,,,,,Microbiology,"dormancy
","FILE : OK: .abstract.txt ,"
Biological Sciences,Microbiology,"Karel Škubník, Jiří Nováček, Tibor Füzik, Antonín Přidal, Robert J. Paxton, Pavel Plevka","Structure of deformed wing virus, a major honey bee pathogen",2017,114,12,3210-3215,http://www.pnas.org/content/114/12/3210.abstract,nan,http://www.pnas.org/content/114/12/3210.full,http://www.pnas.org/content/114/12/3210.full.pdf,nan,yes,nan,2017/3210.abstract.txt,,,,,,,Microbiology,"colonycollapsedisorder
","FILE : OK: .abstract.txt ,"
Biological Sciences,Neuroscience,"Pallavi P. Gopal, Jeffrey J. Nirschl, Eva Klinman, Erika L. F. Holzbaur, Yoshiaki Oda, Michihiro Mieda, Daisuke Ono, Sato Honma, Ken-ichi Honma, Dorothée Buttigieg, Alysson Alory, Arnaud Jacquier, Marc Barad, Mark Merchant, David Gentien, Pierre de la Grange, Georg Haase, Florian Pieper, Adam J. Sachs, Julio C. Martinez-Trujillo, Claire M. Gillan, Naomi A. Fineberg, Emilio Fernandez-Egea, Barbara J. Sahakian, Trevor W. Robbins, Michael J. Wesley, Woo-Young Ahn, Richard J. Bonnie, Morris Hoffman, Owen D. Jones, Stephen J. Morse, Gideon Yaffe, Terry Lohrenz, P. Read Montague, Jing-Jing Chen, Lin-Yun Liu, Qian Huang, Li-Zhao Zhang, Xiao-Yang Li, Xiang-Nan He, Wenlian Lu, Shan Sun, Huawei Li, Yong-Chun Yu",Amyotrophic lateral sclerosis-linked mutations increase the viscosity of liquid-like TDP-43 RNP granules in neurons,2017,114,12,E2466-E2475,http://www.pnas.org/content/114/12/E2466.abstract,nan,http://www.pnas.org/content/114/12/E2466.full,http://www.pnas.org/content/114/12/E2466.full.pdf,nan,yes,nan,2017/E2466.abstract.txt,,,,,,,Neuroscience,"TDP-43
","FILE : OK: .abstract.txt ,"
Biological Sciences,Neuroscience,"Ryosuke Enoki, Yoshiaki Oda, Michihiro Mieda, Daisuke Ono, Sato Honma, Ken-ichi Honma",Synchronous circadian voltage rhythms with asynchronous calcium rhythms in the suprachiasmatic nucleus,2017,114,12,E2476-E2485,http://www.pnas.org/content/114/12/E2476.abstract,nan,http://www.pnas.org/content/114/12/E2476.full,http://www.pnas.org/content/114/12/E2476.full.pdf,nan,yes,nan,2017/E2476.abstract.txt,,,,,,,Neuroscience,"circadianrhythm
","FILE : OK: .abstract.txt ,"
Biological Sciences,Neuroscience,"Sébastien Schaller, Dorothée Buttigieg, Alysson Alory, Arnaud Jacquier, Marc Barad, Mark Merchant, David Gentien, Pierre de la Grange, Georg Haase",Novel combinatorial screening identifies neurotrophic factors for selective classes of motor neurons,2017,114,12,E2486-E2493,http://www.pnas.org/content/114/12/E2486.abstract,nan,http://www.pnas.org/content/114/12/E2486.full,http://www.pnas.org/content/114/12/E2486.full.pdf,nan,yes,nan,2017/E2486.abstract.txt,,,,,,,Neuroscience,"neurotrophicfactor
","FILE : OK: .abstract.txt ,"
Biological Sciences,Neuroscience,"Matthew L. Leavitt, Florian Pieper, Adam J. Sachs, Julio C. Martinez-Trujillo",Correlated variability modifies working memory fidelity in primate prefrontal neuronal ensembles,2017,114,12,E2494-E2503,http://www.pnas.org/content/114/12/E2494.abstract,nan,http://www.pnas.org/content/114/12/E2494.full,http://www.pnas.org/content/114/12/E2494.full.pdf,nan,yes,nan,2017/E2494.abstract.txt,,,,,,,Neuroscience,"workingmemory
","FILE : OK: .abstract.txt ,"
