category,category_minor,authors,title,year,volume,issue,pages,url_abstract,url_extract,url_fulltext,url_fullpdf,url_abstract_is_duplicate,download_abstract,download_fullpdf
Biological Sciences,Biophysics and Computational Biology,"Yoshiyuki Fukuda, Florian Beck, Jürgen M. Plitzko, Wolfgang Baumeister",In situ structural studies of tripeptidyl peptidase II (TPPII) reveal spatial association with proteasomes,2017,114,17,4412-4417,http://www.pnas.org/content/114/17/4412.abstract,nan,http://www.pnas.org/content/114/17/4412.full,http://www.pnas.org/content/114/17/4412.full.pdf,,yes,
Biological Sciences,Biophysics and Computational Biology,"Serge Dmitrieff, Adolfo Alsina, Aastha Mathur, François J. Nédélec",Balance of microtubule stiffness and cortical tension determines the size of blood cells with marginal band across species,2017,114,17,4418-4423,http://www.pnas.org/content/114/17/4418.abstract,nan,http://www.pnas.org/content/114/17/4418.full,http://www.pnas.org/content/114/17/4418.full.pdf,,yes,
Biological Sciences,Biophysics and Computational Biology,"Daiana A. Capdevila, Joseph J. Braymer, Katherine A. Edmonds, Hongwei Wu, David P. Giedroc",Entropy redistribution controls allostery in a metalloregulatory protein,2017,114,17,4424-4429,http://www.pnas.org/content/114/17/4424.abstract,nan,http://www.pnas.org/content/114/17/4424.full,http://www.pnas.org/content/114/17/4424.full.pdf,,yes,
Biological Sciences,Biophysics and Computational Biology,"Zachary M. James, Andrew J. Borst, Yoni Haitin, Brandon Frenz, Frank DiMaio, William N. Zagotta, David Veesler",CryoEM structure of a prokaryotic cyclic nucleotide-gated ion channel,2017,114,17,4430-4435,http://www.pnas.org/content/114/17/4430.abstract,nan,http://www.pnas.org/content/114/17/4430.full,http://www.pnas.org/content/114/17/4430.full.pdf,,yes,
Biological Sciences,Cell Biology,"Deokjae Lee, Jungeun An, Young-Un Park, Hungjiun Liaw, Roger Woodgate, Jun Hong Park, Kyungjae Myung, Kıvanç Birsoy, Andrew J. Aguirre, Nora Kory, Michael E. Pacold, Shambhavi Singh, Susan E. Moody, Joseph D. DeAngelo, Nicole A. Spardy, Elizaveta Freinkman, Barbara A. Weir, Aviad Tsherniak, Glenn S. Cowley, David E. Root, John M. Asara, Francisca Vazquez, Hans R. Widlund, David M. Sabatini, William C. Hahn, Livia S. Eberlin, Katherine Margulis, Delaney K. Sullivan, Georgia G. Toal, Ling Tong, Richard N. Zare, Dean W. Felsher",SHPRH regulates rRNA transcription by recognizing the histone code in an mTOR-dependent manner,2017,114,17,E3424-E3433,http://www.pnas.org/content/114/17/E3424.abstract,nan,http://www.pnas.org/content/114/17/E3424.full,http://www.pnas.org/content/114/17/E3424.full.pdf,,yes,
Biological Sciences,Cell Biology,"Nina Ilic, Kıvanç Birsoy, Andrew J. Aguirre, Nora Kory, Michael E. Pacold, Shambhavi Singh, Susan E. Moody, Joseph D. DeAngelo, Nicole A. Spardy, Elizaveta Freinkman, Barbara A. Weir, Aviad Tsherniak, Glenn S. Cowley, David E. Root, John M. Asara, Francisca Vazquez, Hans R. Widlund, David M. Sabatini, William C. Hahn",mutant tumors depend on oxoglutarate dehydrogenase,2017,114,17,E3434-E3443,http://www.pnas.org/content/114/17/E3434.abstract,nan,http://www.pnas.org/content/114/17/E3434.full,http://www.pnas.org/content/114/17/E3434.full.pdf,,yes,
Biological Sciences,Ecology,"Rachel M. Germain, Sharon Y. Strauss, Benjamin Gilbert",Experimental dispersal reveals characteristic scales of biodiversity in a natural landscape,2017,114,17,4447-4452,http://www.pnas.org/content/114/17/4447.abstract,nan,http://www.pnas.org/content/114/17/4447.full,http://www.pnas.org/content/114/17/4447.full.pdf,,yes,
Biological Sciences,Environmental Sciences,"Hilary A. Dugan, Sarah L. Bartlett, Samantha M. Burke, Jonathan P. Doubek, Flora E. Krivak-Tetley, Nicholas K. Skaff, Jamie C. Summers, Kaitlin J. Farrell, Ian M. McCullough, Ana M. Morales-Williams, Derek C. Roberts, Zutao Ouyang, Facundo Scordo, Paul C. Hanson, Kathleen C. Weathers",Salting our freshwater lakes,2017,114,17,4453-4458,http://www.pnas.org/content/114/17/4453.abstract,nan,http://www.pnas.org/content/114/17/4453.full,http://www.pnas.org/content/114/17/4453.full.pdf,,yes,
Biological Sciences,Evolution,"Yaowu Xing, Richard H. Ree, Mark W. Westneat, Melina E. Hale, Bernard Y. Kim, Clare D. Marsden, Kirk E. Lohmueller","Uplift-driven diversification in the Hengduan Mountains, a temperate biodiversity hotspot",2017,114,17,E3444-E3451,http://www.pnas.org/content/114/17/E3444.abstract,nan,http://www.pnas.org/content/114/17/E3444.full,http://www.pnas.org/content/114/17/E3444.full.pdf,,yes,
Biological Sciences,Evolution,"Brett R. Aiello, Mark W. Westneat, Melina E. Hale",Mechanosensation is evolutionarily tuned to locomotor mechanics,2017,114,17,4459-4464,http://www.pnas.org/content/114/17/4459.abstract,nan,http://www.pnas.org/content/114/17/4459.full,http://www.pnas.org/content/114/17/4459.full.pdf,,yes,
Biological Sciences,Evolution,"Christian D. Huber, Bernard Y. Kim, Clare D. Marsden, Kirk E. Lohmueller",Determining the factors driving selective effects of new nonsynonymous mutations,2017,114,17,4465-4470,http://www.pnas.org/content/114/17/4465.abstract,nan,http://www.pnas.org/content/114/17/4465.full,http://www.pnas.org/content/114/17/4465.full.pdf,,yes,
Biological Sciences,Genetics,"Sangeet Lamichhaney, Angela P. Fuentes-Pardo, Nima Rafati, Nils Ryman, Gregory R. McCracken, Christina Bourne, Rabindra Singh, Daniel E. Ruzzante, Leif Andersson, Mahdere Shimels, Patrick J. Rich, Carolien Ruyter-Spira, Harro Bouwmeester, Satish Kanuganti, Tesfaye Mengiste, Gebisa Ejeta",Parallel adaptive evolution of geographically distant herring populations on both sides of the North Atlantic Ocean,2017,114,17,E3452-E3461,http://www.pnas.org/content/114/17/E3452.abstract,nan,http://www.pnas.org/content/114/17/E3452.full,http://www.pnas.org/content/114/17/E3452.full.pdf,,yes,
Biological Sciences,Genetics,"Daniel Gobena, Mahdere Shimels, Patrick J. Rich, Carolien Ruyter-Spira, Harro Bouwmeester, Satish Kanuganti, Tesfaye Mengiste, Gebisa Ejeta",Mutation in sorghum,2017,114,17,4471-4476,http://www.pnas.org/content/114/17/4471.abstract,nan,http://www.pnas.org/content/114/17/4471.full,http://www.pnas.org/content/114/17/4471.full.pdf,,yes,
Biological Sciences,Immunology and Inflammation,"Marianne D. Hansen, Ingvild B. Johnsen, Kim A. Stiberg, Tatyana Sherstova, Takaji Wakita, Gabriel Mary Richard, Richard K. Kandasamy, Eliane F. Meurs, Marit W. Anthonsen, Alvin Pratama, Scott M. Loughhead, Diane Mathis, Christophe Benoist, Christoph H. Emmerich, Eddy T. H. Goh, Jiazhen Zhang, Ian R. Kelsall, Thomas Macartney, C. James Hastie, Axel Knebel, Mark Peggie, Francesco Marchesi, J. Simon C. Arthur, Philip Cohen, Selen Karaca-Griffin, Jia Chen, Sai Tian, Nicholas Fredette, Christine E. Linton, Sophia Rits-Volloch, Jianming Lu, Kshitij Wagh, James Theiler, Bette Korber, Michael S. Seaman, Stephen C. Harrison, Andrea Carfi, Bing Chen, Weiting Qin, Xiaohan Xu, Yuyun Xiong, Yisen Zhang, Huafeng Zhang, Bingwei Sun",Hepatitis C virus triggers Golgi fragmentation and autophagy through the immunity-related GTPase M,2017,114,17,E3462-E3471,http://www.pnas.org/content/114/17/E3462.abstract,nan,http://www.pnas.org/content/114/17/E3462.full,http://www.pnas.org/content/114/17/E3462.full.pdf,,yes,
Biological Sciences,Immunology and Inflammation,"David Zemmour, Alvin Pratama, Scott M. Loughhead, Diane Mathis, Christophe Benoist",", a long noncoding RNA, modulates Foxp3 expression and autoimmunity",2017,114,17,E3472-E3480,http://www.pnas.org/content/114/17/E3472.abstract,nan,http://www.pnas.org/content/114/17/E3472.full,http://www.pnas.org/content/114/17/E3472.full.pdf,,yes,
Biological Sciences,Immunology and Inflammation,"Sam Strickson, Christoph H. Emmerich, Eddy T. H. Goh, Jiazhen Zhang, Ian R. Kelsall, Thomas Macartney, C. James Hastie, Axel Knebel, Mark Peggie, Francesco Marchesi, J. Simon C. Arthur, Philip Cohen",Roles of the TRAF6 and Pellino E3 ligases in MyD88 and RANKL signaling,2017,114,17,E3481-E3489,http://www.pnas.org/content/114/17/E3481.abstract,nan,http://www.pnas.org/content/114/17/E3481.full,http://www.pnas.org/content/114/17/E3481.full.pdf,,yes,
Biological Sciences,Immunology and Inflammation,"Yongfei Cai, Selen Karaca-Griffin, Jia Chen, Sai Tian, Nicholas Fredette, Christine E. Linton, Sophia Rits-Volloch, Jianming Lu, Kshitij Wagh, James Theiler, Bette Korber, Michael S. Seaman, Stephen C. Harrison, Andrea Carfi, Bing Chen",Antigenicity-defined conformations of an extremely neutralization-resistant HIV-1 envelope spike,2017,114,17,4477-4482,http://www.pnas.org/content/114/17/4477.abstract,nan,http://www.pnas.org/content/114/17/4477.full,http://www.pnas.org/content/114/17/4477.full.pdf,,yes,
Biological Sciences,Immunology and Inflammation,"Xu Wang, Weiting Qin, Xiaohan Xu, Yuyun Xiong, Yisen Zhang, Huafeng Zhang, Bingwei Sun",Endotoxin-induced autocrine ATP signaling inhibits neutrophil chemotaxis through enhancing myosin light chain phosphorylation,2017,114,17,4483-4488,http://www.pnas.org/content/114/17/4483.abstract,nan,http://www.pnas.org/content/114/17/4483.full,http://www.pnas.org/content/114/17/4483.full.pdf,,yes,
Biological Sciences,Medical Sciences,"Zhiyong Zhao, Lixue Cao, E. Albert Reece",Formation of neurodegenerative aggresome and death-inducing signaling complex in maternal diabetes-induced neural tube defects,2017,114,17,4489-4494,http://www.pnas.org/content/114/17/4489.abstract,nan,http://www.pnas.org/content/114/17/4489.full,http://www.pnas.org/content/114/17/4489.full.pdf,,yes,
Biological Sciences,Microbiology,"Alexandra F. Niddam, Rhodaba Ebady, Anil Bansal, Anne Koehler, Boris Hinz, Tara J. Moriarty, Atif Jamal, Hideki Kondo, Nobuhiro Suzuki, Travis Hartman, Brian Weinrick, Paras Jain, Torin R. Weisbrod, Lawrence W. Leung, Joel S. Freundlich, William R. Jacobs, Lianrong Wang, Si Chen, Xiaolin Wu, Meijia Gu, Xi Chen, Susu Jiang, Yunfu Wang, Zixin Deng, Peter C. Dedon, Shi Chen, Melissa R. Cruz, Danielle A. Garsin, Michael C. Lorenz",Plasma fibronectin stabilizes,2017,114,17,E3490-E3498,http://www.pnas.org/content/114/17/E3490.abstract,nan,http://www.pnas.org/content/114/17/E3490.full,http://www.pnas.org/content/114/17/E3490.full.pdf,,yes,
Biological Sciences,Microbiology,"Ida Bagus Andika, Atif Jamal, Hideki Kondo, Nobuhiro Suzuki",SAGA complex mediates the transcriptional up-regulation of antiviral RNA silencing,2017,114,17,E3499-E3506,http://www.pnas.org/content/114/17/E3499.abstract,nan,http://www.pnas.org/content/114/17/E3499.full,http://www.pnas.org/content/114/17/E3499.full.pdf,,yes,
Biological Sciences,Microbiology,"Catherine Vilchèze, Travis Hartman, Brian Weinrick, Paras Jain, Torin R. Weisbrod, Lawrence W. Leung, Joel S. Freundlich, William R. Jacobs",Enhanced respiration prevents drug tolerance and drug resistance in,2017,114,17,4495-4500,http://www.pnas.org/content/114/17/4495.abstract,nan,http://www.pnas.org/content/114/17/4495.full,http://www.pnas.org/content/114/17/4495.full.pdf,,yes,
Biological Sciences,Microbiology,"Chao Chen, Lianrong Wang, Si Chen, Xiaolin Wu, Meijia Gu, Xi Chen, Susu Jiang, Yunfu Wang, Zixin Deng, Peter C. Dedon, Shi Chen",Convergence of DNA methylation and phosphorothioation epigenetics in bacterial genomes,2017,114,17,4501-4506,http://www.pnas.org/content/114/17/4501.abstract,nan,http://www.pnas.org/content/114/17/4501.full,http://www.pnas.org/content/114/17/4501.full.pdf,,yes,
Biological Sciences,Microbiology,"Carrie E. Graham, Melissa R. Cruz, Danielle A. Garsin, Michael C. Lorenz","bacteriocin EntV inhibits hyphal morphogenesis, biofilm formation, and virulence of",2017,114,17,4507-4512,http://www.pnas.org/content/114/17/4507.abstract,nan,http://www.pnas.org/content/114/17/4507.full,http://www.pnas.org/content/114/17/4507.full.pdf,,yes,
Biological Sciences,Neuroscience,"Catharina Reimers, Cheng-Han Lee, Hubert Kalbacher, Yuemin Tian, Chih-Hsien Hung, Axel Schmidt, Lea Prokop, Silke Kauferstein, Dietrich Mebs, Chih-Cheng Chen, Stefan Gründer, T. Peter Nguyen, Ágoston Török, Jason Y. Shen, Deborah E. Briggs, Pradeep N. Modur, Robert J. Buchanan, Takashi Maejima, Takayuki Yoshida, Olivia A. Masseck, Stefan Herlitze, Mitsuhiro Yoshioka, Takeshi Sakurai, Michihiro Mieda, Dinesh Upadhya, Bharathi Hattiangady, Dong-Ki Kim, Su Yeon An, Bing Shuai, Darwin J. Prockop, Ashok K. Shetty, María Delgado-Esteban, Julie Angibaud, Irene Sánchez-Morán, Antonio de la Fuente, Javier Yajeya, U. Valentin Nägerl, José Castillo, Juan P. Bolaños, Angeles Almeida, Mareva Ciatipis, Thérèse Wolfenstetter, Jakob Jessberger, Carola Müller, Simon Ponsel, Yevgenij Yanovsky, Jurij Brankačk, Adriano B. L. Tort, Andreas Draguhn, Cornelia Schöne, Edward Bracey, Denis Burdakov",Identification of a cono-RFamide from the venom of,2017,114,17,E3507-E3515,http://www.pnas.org/content/114/17/E3507.abstract,nan,http://www.pnas.org/content/114/17/E3507.full,http://www.pnas.org/content/114/17/E3507.full.pdf,,yes,
Biological Sciences,Neuroscience,"Zoltan Nadasdy, T. Peter Nguyen, Ágoston Török, Jason Y. Shen, Deborah E. Briggs, Pradeep N. Modur, Robert J. Buchanan",Context-dependent spatially periodic activity in the human entorhinal cortex,2017,114,17,E3516-E3525,http://www.pnas.org/content/114/17/E3516.abstract,nan,http://www.pnas.org/content/114/17/E3516.full,http://www.pnas.org/content/114/17/E3516.full.pdf,,yes,
Biological Sciences,Neuroscience,"Emi Hasegawa, Takashi Maejima, Takayuki Yoshida, Olivia A. Masseck, Stefan Herlitze, Mitsuhiro Yoshioka, Takeshi Sakurai, Michihiro Mieda",Serotonin neurons in the dorsal raphe mediate the anticataplectic action of orexin neurons by reducing amygdala activity,2017,114,17,E3526-E3535,http://www.pnas.org/content/114/17/E3526.abstract,nan,http://www.pnas.org/content/114/17/E3526.full,http://www.pnas.org/content/114/17/E3526.full.pdf,,yes,
Biological Sciences,Neuroscience,"Qianfa Long, Dinesh Upadhya, Bharathi Hattiangady, Dong-Ki Kim, Su Yeon An, Bing Shuai, Darwin J. Prockop, Ashok K. Shetty","Intranasal MSC-derived A1-exosomes ease inflammation, and prevent abnormal neurogenesis and memory dysfunction after status epilepticus",2017,114,17,E3536-E3545,http://www.pnas.org/content/114/17/E3536.abstract,nan,http://www.pnas.org/content/114/17/E3536.full,http://www.pnas.org/content/114/17/E3536.full.pdf,,yes,
Biological Sciences,Neuroscience,"Verónica Bobo-Jiménez, María Delgado-Esteban, Julie Angibaud, Irene Sánchez-Morán, Antonio de la Fuente, Javier Yajeya, U. Valentin Nägerl, José Castillo, Juan P. Bolaños, Angeles Almeida",APC/C,2017,114,17,4513-4518,http://www.pnas.org/content/114/17/4513.abstract,nan,http://www.pnas.org/content/114/17/4513.full,http://www.pnas.org/content/114/17/4513.full.pdf,,yes,
Biological Sciences,Neuroscience,"Weiwei Zhong, Mareva Ciatipis, Thérèse Wolfenstetter, Jakob Jessberger, Carola Müller, Simon Ponsel, Yevgenij Yanovsky, Jurij Brankačk, Adriano B. L. Tort, Andreas Draguhn",Selective entrainment of gamma subbands by different slow network oscillations,2017,114,17,4519-4524,http://www.pnas.org/content/114/17/4519.abstract,nan,http://www.pnas.org/content/114/17/4519.full,http://www.pnas.org/content/114/17/4519.full.pdf,,yes,
Biological Sciences,Neuroscience,"Christin Kosse, Cornelia Schöne, Edward Bracey, Denis Burdakov",Orexin-driven GAD65 network of the lateral hypothalamus sets physical activity in mice,2017,114,17,4525-4530,http://www.pnas.org/content/114/17/4525.abstract,nan,http://www.pnas.org/content/114/17/4525.full,http://www.pnas.org/content/114/17/4525.full.pdf,,yes,
Biological Sciences,Pharmacology,"Keisuke Yanagida, Catherine H. Liu, Giuseppe Faraco, Sylvain Galvani, Helen K. Smith, Nathalie Burg, Josef Anrather, Teresa Sanchez, Costantino Iadecola, Timothy Hla",Size-selective opening of the blood–brain barrier by targeting endothelial sphingosine 1–phosphate receptor 1,2017,114,17,4531-4536,http://www.pnas.org/content/114/17/4531.abstract,nan,http://www.pnas.org/content/114/17/4531.full,http://www.pnas.org/content/114/17/4531.full.pdf,,yes,
Biological Sciences,Physiology,"Joshua Levitz, Johannes Broichhagen, Philipp Leippe, David Konrad, Dirk Trauner, Ehud Y. Isacoff",Dual optical control and mechanistic insights into photoswitchable group II and III metabotropic glutamate receptors,2017,114,17,E3546-E3554,http://www.pnas.org/content/114/17/E3546.abstract,nan,http://www.pnas.org/content/114/17/E3546.full,http://www.pnas.org/content/114/17/E3546.full.pdf,,yes,
Biological Sciences,Plant Biology,"Li Wang, Li Min Wu, Ian K. Greaves, Anyu Zhu, Elizabeth S. Dennis, W. James Peacock, Jonathan Odilón Ojeda-Rivera, Dolores Gutiérrez-Alanís, Lenin Yong-Villalobos, Araceli Oropeza-Aburto, Javier Raya-González, Gabriel Jiménez-Domínguez, Gabriela Chávez-Calvillo, Rubén Rellán-Álvarez, Luis Herrera-Estrella, Krishna K. Niyogi, Alaguraj Veluchamy, Zoltán Györgypál, Federico Ariel, Teddy Jégu, Moussa Benhamed, Attila Szűcs, Attila Kereszt, Peter Mergaert, Éva Kondorosi, Elisa Korenblum, Sergey Malitsky, Orr H. Shapiro, Asaph Aharoni",PIF4-controlled auxin pathway contributes to hybrid vigor in,2017,114,17,E3555-E3562,http://www.pnas.org/content/114/17/E3555.abstract,nan,http://www.pnas.org/content/114/17/E3555.full,http://www.pnas.org/content/114/17/E3555.full.pdf,,yes,
Biological Sciences,Plant Biology,"Javier Mora-Macías, Jonathan Odilón Ojeda-Rivera, Dolores Gutiérrez-Alanís, Lenin Yong-Villalobos, Araceli Oropeza-Aburto, Javier Raya-González, Gabriel Jiménez-Domínguez, Gabriela Chávez-Calvillo, Rubén Rellán-Álvarez, Luis Herrera-Estrella",Malate-dependent Fe accumulation is a critical checkpoint in the root developmental response to low phosphate,2017,114,17,E3563-E3572,http://www.pnas.org/content/114/17/E3563.abstract,nan,http://www.pnas.org/content/114/17/E3563.full,http://www.pnas.org/content/114/17/E3563.full.pdf,,yes,
Biological Sciences,Plant Biology,"Christopher W. Gee, Krishna K. Niyogi",The carbonic anhydrase CAH1 is an essential component of the carbon-concentrating mechanism in,2017,114,17,4537-4542,http://www.pnas.org/content/114/17/4537.abstract,nan,http://www.pnas.org/content/114/17/4537.full,http://www.pnas.org/content/114/17/4537.full.pdf,,yes,
Biological Sciences,Plant Biology,"Marianna Nagymihály, Alaguraj Veluchamy, Zoltán Györgypál, Federico Ariel, Teddy Jégu, Moussa Benhamed, Attila Szűcs, Attila Kereszt, Peter Mergaert, Éva Kondorosi",Ploidy-dependent changes in the epigenome of symbiotic cells correlate with specific patterns of gene expression,2017,114,17,4543-4548,http://www.pnas.org/content/114/17/4543.abstract,nan,http://www.pnas.org/content/114/17/4543.full,http://www.pnas.org/content/114/17/4543.full.pdf,,yes,
Biological Sciences,Plant Biology,"Hassan Massalha, Elisa Korenblum, Sergey Malitsky, Orr H. Shapiro, Asaph Aharoni",Live imaging of root–bacteria interactions in a microfluidics setup,2017,114,17,4549-4554,http://www.pnas.org/content/114/17/4549.abstract,nan,http://www.pnas.org/content/114/17/4549.full,http://www.pnas.org/content/114/17/4549.full.pdf,,yes,
Biological Sciences,Psychological and Cognitive Sciences,"John A. Greenwood, Martin Szinte, Bilge Sayim, Patrick Cavanagh, Elena Azañón, Matthew Danvers, Giuseppe Vallar, Matthew R. Longo","Variations in crowding, saccadic precision, and spatial localization reveal the shared topology of spatial vision",2017,114,17,E3573-E3582,http://www.pnas.org/content/114/17/E3573.abstract,nan,http://www.pnas.org/content/114/17/E3573.full,http://www.pnas.org/content/114/17/E3573.full.pdf,,yes,
Corrections (Online Only),Psychological and Cognitive Sciences,nan,"Correction for Pishesha et al., Engineered erythrocytes covalently linked to antigenic peptides can protect against autoimmune disease",2017,114,17,E3583,http://www.pnas.org/content/114/17/E3583.abstract,nan,http://www.pnas.org/content/114/17/E3583.full,http://www.pnas.org/content/114/17/E3583.full.pdf,,yes,
Corrections (Online Only),Psychological and Cognitive Sciences,nan,"Correction for Padilla et al., AgRP to Kiss1 neuron signaling links nutritional state and fertility",2017,114,17,E3584,http://www.pnas.org/content/114/17/E3584.abstract,nan,http://www.pnas.org/content/114/17/E3584.full,http://www.pnas.org/content/114/17/E3584.full.pdf,,yes,
SI Correction (Online Only),Psychological and Cognitive Sciences,nan,"Correction to Supporting Information for Falahati and Wieschaus, Independent active and thermodynamic processes govern the nucleolus assembly in vivo",2017,114,17,E3585,http://www.pnas.org/content/114/17/E3585.abstract,nan,http://www.pnas.org/content/114/17/E3585.full,http://www.pnas.org/content/114/17/E3585.full.pdf,,yes,
This Week in PNAS,nan,nan,In This Issue,2017,114,18,4561-4562,http://www.pnas.org/content/114/18/4561.abstract,nan,http://www.pnas.org/content/114/18/4561.full,http://www.pnas.org/content/114/18/4561.full.pdf,,yes,
Letters (Online Only),nan,"G. Dennis Shanks, John F. Brundage",Variable mortality during the 1918 influenza pandemic in Chicago,2017,114,18,E3586-E3587,http://www.pnas.org/content/114/18/E3586.abstract,nan,http://www.pnas.org/content/114/18/E3586.full,http://www.pnas.org/content/114/18/E3586.full.pdf,,yes,
Letters (Online Only),nan,"Kyra H. Grantz, Madhura S. Rane, Henrik Salje, Gregory E. Glass, Stephen E. Schachterle, Derek A. T. Cummings",Reply to Shanks and Brundage: Many plausible mechanisms of pandemic mortality disparities,2017,114,18,E3588-E3589,http://www.pnas.org/content/114/18/E3588.abstract,nan,http://www.pnas.org/content/114/18/E3588.full,http://www.pnas.org/content/114/18/E3588.full.pdf,,yes,
Letters (Online Only),nan,"Xiangyu Zhou, Hongyan Wang",ACOX2 deficiency in primary malignant cardiac tumors,2017,114,18,E3590-E3591,http://www.pnas.org/content/114/18/E3590.abstract,nan,http://www.pnas.org/content/114/18/E3590.full,http://www.pnas.org/content/114/18/E3590.full.pdf,,yes,
Science and Culture,nan,Carolyn Beans,Science and Culture: Musicians join scientists to explore data through sound,2017,114,18,4563-4565,http://www.pnas.org/content/114/18/4563.abstract,nan,http://www.pnas.org/content/114/18/4563.full,http://www.pnas.org/content/114/18/4563.full.pdf,,yes,
Inner Workings,nan,Adam Mann,Inner Workings: Icy ocean worlds offer chances to find life,2017,114,18,4566-4568,http://www.pnas.org/content/114/18/4566.abstract,nan,http://www.pnas.org/content/114/18/4566.full,http://www.pnas.org/content/114/18/4566.full.pdf,,yes,
Retrospective,nan,"John C. Reed, Brian J. Druker",Peter C. Nowell (1928–2016),2017,114,18,4569-4570,http://www.pnas.org/content/114/18/4569.abstract,nan,http://www.pnas.org/content/114/18/4569.full,http://www.pnas.org/content/114/18/4569.full.pdf,,yes,
Commentaries,nan,"Kamonwan Fish, Richard Longnecker",EBV germinates lymphoma from the germinal center in a battle with T and NK cells,2017,114,18,4571-4573,http://www.pnas.org/content/114/18/4571.abstract,nan,http://www.pnas.org/content/114/18/4571.full,http://www.pnas.org/content/114/18/4571.full.pdf,,yes,
Commentaries,nan,"Richard C. Prince, Eric O. Potma",Crossing the arterial wall with CARS,2017,114,18,4574-4575,http://www.pnas.org/content/114/18/4574.abstract,nan,http://www.pnas.org/content/114/18/4574.full,http://www.pnas.org/content/114/18/4574.full.pdf,,yes,
Commentaries,nan,Stephen C. Cannon,"Mind the magnesium, in dantrolene suppression of malignant hyperthermia",2017,114,18,4576-4578,http://www.pnas.org/content/114/18/4576.abstract,nan,http://www.pnas.org/content/114/18/4576.full,http://www.pnas.org/content/114/18/4576.full.pdf,,yes,
PNAS Plus Significance Statements,nan,nan,PNAS Plus Significance Statements,2017,114,18,4579-4581,http://www.pnas.org/content/114/18/4579.abstract,nan,http://www.pnas.org/content/114/18/4579.full,http://www.pnas.org/content/114/18/4579.full.pdf,,yes,
Perspective,nan,"Tania Schoennagel, Jennifer K. Balch, Hannah Brenkert-Smith, Philip E. Dennison, Brian J. Harvey, Meg A. Krawchuk, Nathan Mietkiewicz, Penelope Morgan, Max A. Moritz, Ray Rasker, Monica G. Turner, Cathy Whitlock",Adapt to more wildfire in western North American forests as climate changes,2017,114,18,4582-4590,http://www.pnas.org/content/114/18/4582.abstract,nan,http://www.pnas.org/content/114/18/4582.full,http://www.pnas.org/content/114/18/4582.full.pdf,,yes,
Physical Sciences,Applied Physical Sciences,"Shabnam A. Faraghat, Kai F. Hoettges, Max K. Steinbach, Daan R. van der Veen, William J. Brackenbury, Erin A. Henslee, Fatima H. Labeed, Michael P. Hughes, Michal Karady, Roger Gabrielsson, Aziz Y. Alkattan, Anna Gustavsson, Siamsa M. Doyle, Stéphanie Robert, Karin Ljung, Markus Grebe, Daniel T. Simon, Magnus Berggren, André Foehr, Chiara Daraio, Sébastien Moulinet, Nicolas Vandenberghe, Mokhtar Adda-Bedia, Patrice Le Gal","High-throughput, low-loss, low-cost, and label-free cell separation using electrophysiology-activated cell enrichment",2017,114,18,4591-4596,http://www.pnas.org/content/114/18/4591.abstract,nan,http://www.pnas.org/content/114/18/4591.full,http://www.pnas.org/content/114/18/4591.full.pdf,,yes,
Physical Sciences,Applied Physical Sciences,"David J. Poxson, Michal Karady, Roger Gabrielsson, Aziz Y. Alkattan, Anna Gustavsson, Siamsa M. Doyle, Stéphanie Robert, Karin Ljung, Markus Grebe, Daniel T. Simon, Magnus Berggren",Regulating plant physiology with organic electronics,2017,114,18,4597-4602,http://www.pnas.org/content/114/18/4597.abstract,nan,http://www.pnas.org/content/114/18/4597.full,http://www.pnas.org/content/114/18/4597.full.pdf,,yes,
Physical Sciences,Applied Physical Sciences,"Osama R. Bilal, André Foehr, Chiara Daraio",Bistable metamaterial for switching and cascading elastic vibrations,2017,114,18,4603-4606,http://www.pnas.org/content/114/18/4603.abstract,nan,http://www.pnas.org/content/114/18/4603.full,http://www.pnas.org/content/114/18/4603.full.pdf,,yes,
Physical Sciences,Applied Physical Sciences,"Gautier Verhille, Sébastien Moulinet, Nicolas Vandenberghe, Mokhtar Adda-Bedia, Patrice Le Gal",Structure and mechanics of aegagropilae fiber network,2017,114,18,4607-4612,http://www.pnas.org/content/114/18/4607.abstract,nan,http://www.pnas.org/content/114/18/4607.full,http://www.pnas.org/content/114/18/4607.full.pdf,,yes,
Physical Sciences,Biophysics and Computational Biology,"Carey Phelps, Brett Israels, Davis Jose, Morgan C. Marsh, Peter H. von Hippel, Andrew H. Marcus, Sergei Y. Noskov, Daniel Jacobs, Lucie Bergdoll, Vitalii Silin, David L. Worcester, Jeff Abramson, Hirsh Nanda, Tatiana K. Rostovtseva, Sergey M. Bezrukov, Chloe Powell, Jay R. Knutson, Christian A. Combs, Daniela Malide, Zu-Xi Yu, Mark Knepper, Keval D. Patel, Anna Pielach, Errin Johnson, Lyudmyla Borysova, Kim A. Dora, Robert S. Balaban",Using microsecond single-molecule FRET to determine the assembly pathways of T4 ssDNA binding protein onto model DNA replication forks,2017,114,18,E3612-E3621,http://www.pnas.org/content/114/18/E3612.abstract,nan,http://www.pnas.org/content/114/18/E3612.full,http://www.pnas.org/content/114/18/E3612.full.pdf,,yes,
